,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,wind_speed_10m,temperature_80m,soil_temperature_0cm
0,2020-01-01 00:00:00+00:00,11.911,90.53471,10.411,10.724184,,0.0,0.0,9.0645685,,
1,2020-01-01 01:00:00+00:00,11.761,91.13022,10.361,10.617145,,0.0,0.0,8.669949,,
2,2020-01-01 02:00:00+00:00,11.911,90.83701,10.461,10.679684,,0.0,0.0,9.47012,,
3,2020-01-01 03:00:00+00:00,11.611,91.7306,10.311,10.342906,,0.0,0.0,9.422101,,
4,2020-01-01 04:00:00+00:00,11.711,91.431404,10.361,10.441504,,0.0,0.0,9.531505,,
5,2020-01-01 05:00:00+00:00,11.761,90.826706,10.311,10.528462,,0.0,0.0,9.178235,,
6,2020-01-01 06:00:00+00:00,11.811,90.226,10.261,10.666736,,0.0,0.0,8.473393,,
7,2020-01-01 07:00:00+00:00,11.561,90.50988,10.061,10.575457,,0.0,0.0,6.9899354,,
8,2020-01-01 08:00:00+00:00,11.411,90.80258,9.961,10.345474,,0.0,0.0,7.342588,,
9,2020-01-01 09:00:00+00:00,12.711,84.76053,10.211,11.374288,,0.0,0.0,9.693296,,
10,2020-01-01 10:00:00+00:00,13.661,80.467834,10.361,12.444883,,0.0,0.0,9.1641035,,
11,2020-01-01 11:00:00+00:00,14.411,75.632996,10.161,13.376993,,0.0,0.0,7.5170207,,
12,2020-01-01 12:00:00+00:00,14.561,73.41556,9.861,13.645021,,0.0,0.0,6.12,,
13,2020-01-01 13:00:00+00:00,14.861,73.46882,10.161,14.029097,,0.0,0.0,6.1305785,,
14,2020-01-01 14:00:00+00:00,14.861,74.45639,10.361,14.041956,,0.0,0.0,6.439876,,
15,2020-01-01 15:00:00+00:00,14.561,76.92941,10.561,13.822939,,0.0,0.0,6.28713,,
16,2020-01-01 16:00:00+00:00,14.011,79.71582,10.561,13.349911,,0.0,0.0,5.7599998,,
17,2020-01-01 17:00:00+00:00,12.761,88.22213,10.861,12.553957,,0.0,0.0,3.2599385,,
18,2020-01-01 18:00:00+00:00,12.761,86.19129,10.511,12.408289,,0.0,0.0,3.5455887,,
19,2020-01-01 19:00:00+00:00,12.461,91.17667,11.061,12.341234,,0.0,0.0,3.0758414,,
20,2020-01-01 20:00:00+00:00,12.261,94.54927,11.411,12.201946,,0.0,0.0,3.396233,,
21,2020-01-01 21:00:00+00:00,11.211,97.380165,10.811,10.75041,,0.0,0.0,4.8965297,,
22,2020-01-01 22:00:00+00:00,10.211,97.68634,9.861,9.269516,,0.0,0.0,6.297428,,
23,2020-01-01 23:00:00+00:00,9.411,98.33208,9.161,8.159617,,0.0,0.0,7.0911775,,
24,2020-01-02 00:00:00+00:00,9.711,97.02242,9.261,8.322666,,0.0,0.0,8.217153,,
25,2020-01-02 01:00:00+00:00,8.861,96.67451,8.361,7.368491,,0.0,0.0,7.289444,,
26,2020-01-02 02:00:00+00:00,8.961,95.69941,8.311,7.47256,,0.0,0.0,7.172949,,
27,2020-01-02 03:00:00+00:00,9.461,94.75079,8.661,8.255317,,0.0,0.0,5.8603754,,
28,2020-01-02 04:00:00+00:00,9.611,94.756874,8.811,8.453146,,0.0,0.0,5.8048253,,
29,2020-01-02 05:00:00+00:00,9.561,94.754845,8.761,8.330109,,0.0,0.0,6.2145634,,
30,2020-01-02 06:00:00+00:00,9.561,94.11659,8.661,8.344107,,0.0,0.0,5.937272,,
31,2020-01-02 07:00:00+00:00,9.411,93.47462,8.411,8.088245,,0.0,0.0,6.2145634,,
32,2020-01-02 08:00:00+00:00,10.211,92.26287,9.011,9.270718,,0.0,0.0,4.68,,
33,2020-01-02 09:00:00+00:00,12.011,85.827385,9.711,11.142472,,0.0,0.0,5.506941,,
34,2020-01-02 10:00:00+00:00,12.761,85.904564,10.461,12.204353,,0.0,0.0,4.8433046,,
35,2020-01-02 11:00:00+00:00,13.561,79.918564,10.161,12.842894,,0.0,0.0,5.3517847,,
36,2020-01-02 12:00:00+00:00,13.461,74.9685,9.111,12.712965,,0.0,0.0,3.5455887,,
37,2020-01-02 13:00:00+00:00,14.011,75.0617,9.661,13.406336,,0.0,0.0,3.6,,
38,2020-01-02 14:00:00+00:00,14.361,74.6197,9.911,13.531656,,0.0,0.0,5.6233797,,
39,2020-01-02 15:00:00+00:00,14.261,76.11544,10.111,13.5283985,,0.0,0.0,5.3517847,,
40,2020-01-02 16:00:00+00:00,13.911,78.383194,10.211,13.273661,,0.0,0.0,4.8965297,,
41,2020-01-02 17:00:00+00:00,13.011,85.360176,10.611,12.709543,,0.0,0.0,3.396233,,
42,2020-01-02 18:00:00+00:00,12.361,90.26605,10.811,12.204378,,0.0,0.0,2.8116899,,
43,2020-01-02 19:00:00+00:00,12.661,88.50719,10.811,12.397322,,0.0,0.0,3.5455887,,
44,2020-01-02 20:00:00+00:00,12.111,92.06711,10.861,11.881369,,0.0,0.0,3.4152596,,
45,2020-01-02 21:00:00+00:00,11.211,96.09309,10.611,10.714435,,0.0,0.0,4.73506,,
46,2020-01-02 22:00:00+00:00,10.911,97.69894,10.561,10.383885,,0.0,0.0,4.8433046,,
47,2020-01-02 23:00:00+00:00,9.761,100.0,9.761,8.675522,,0.0,0.0,7.0911775,,
48,2020-01-03 00:00:00+00:00,10.611,99.00571,10.461,9.996376,,0.0,0.0,5.2416787,,
49,2020-01-03 01:00:00+00:00,9.811,97.6791,9.461,8.821334,,0.0,0.0,5.8603754,,
50,2020-01-03 02:00:00+00:00,9.461,94.43095,8.611,8.198138,,0.0,0.0,6.162207,,
51,2020-01-03 03:00:00+00:00,9.211,92.51752,8.061,7.81207,,0.0,0.0,6.12,,
52,2020-01-03 04:00:00+00:00,9.011,91.56614,7.711,7.574831,,0.0,0.0,5.771239,,
53,2020-01-03 05:00:00+00:00,9.611,88.54506,7.811,8.409297,,0.0,0.0,4.3349743,,
54,2020-01-03 06:00:00+00:00,10.561,85.096985,8.161,9.596091,,0.0,0.0,3.319036,,
55,2020-01-03 07:00:00+00:00,11.311,83.46925,8.611,10.684307,,0.0,0.0,1.8,,
56,2020-01-03 08:00:00+00:00,10.511,87.43089,8.511,9.720785,,0.0,0.0,2.7416782,,
57,2020-01-03 09:00:00+00:00,11.861,86.38966,9.661,11.256569,,0.0,0.0,3.6,,
58,2020-01-03 10:00:00+00:00,12.961,85.07103,10.511,12.373646,,0.0,0.0,5.154415,,
59,2020-01-03 11:00:00+00:00,13.711,81.82618,10.661,12.973089,,0.0,0.0,6.489992,,
60,2020-01-03 12:00:00+00:00,14.211,76.36213,10.111,13.079084,,0.0,0.0,8.0899935,,
61,2020-01-03 13:00:00+00:00,14.561,76.418526,10.461,13.324362,,0.0,0.0,9.504272,,
62,2020-01-03 14:00:00+00:00,14.511,77.43556,10.611,13.422905,,0.0,0.0,8.78872,,
63,2020-01-03 15:00:00+00:00,14.461,76.91361,10.461,13.763884,,0.0,0.0,5.8048253,,
64,2020-01-03 16:00:00+00:00,14.311,77.92222,10.511,13.860636,,0.0,0.0,4.2136917,,
65,2020-01-03 17:00:00+00:00,12.961,89.417145,11.261,12.823235,,0.0,0.0,3.6179552,,
66,2020-01-03 18:00:00+00:00,12.511,89.977684,10.911,12.04274,,0.0,0.0,5.1544156,,
67,2020-01-03 19:00:00+00:00,11.661,90.516975,10.161,10.660503,,0.0,0.0,7.289444,,
68,2020-01-03 20:00:00+00:00,11.111,89.57109,9.461,10.081935,,0.0,0.0,6.130579,,
69,2020-01-03 21:00:00+00:00,10.811,87.45875,8.811,9.444464,,0.0,0.0,7.2359104,,
70,2020-01-03 22:00:00+00:00,10.461,83.65174,7.811,8.627132,,0.0,0.0,8.669949,,
71,2020-01-03 23:00:00+00:00,10.211,80.53649,7.011,8.132267,,0.0,0.0,9.007196,,
72,2020-01-04 00:00:00+00:00,10.211,82.4882,7.361,8.007767,,0.0,0.0,10.440001,,
73,2020-01-04 01:00:00+00:00,10.011,83.313194,7.311,8.053721,,0.0,0.0,8.669949,,
74,2020-01-04 02:00:00+00:00,9.861,84.441895,7.361,8.118512,,0.0,0.0,7.2805495,,
75,2020-01-04 03:00:00+00:00,9.861,83.866745,7.261,8.104636,,0.0,0.0,7.208994,,
76,2020-01-04 04:00:00+00:00,10.261,79.7198,6.9110003,8.263373,,0.0,0.0,8.287822,,
77,2020-01-04 05:00:00+00:00,10.511,77.33294,6.711,8.613095,,0.0,0.0,7.2805495,,
78,2020-01-04 06:00:00+00:00,10.611,79.49769,7.211,8.859726,,0.0,0.0,7.0911775,,
79,2020-01-04 07:00:00+00:00,10.961,83.71081,8.311,9.468666,,0.0,0.0,7.2,,
80,2020-01-04 08:00:00+00:00,11.111,86.023865,8.861,9.568421,,0.0,0.0,8.534353,,
81,2020-01-04 09:00:00+00:00,12.561,83.33773,9.811,10.972469,,0.0,0.0,10.636766,,
82,2020-01-04 10:00:00+00:00,13.761,81.56081,10.661,12.482758,,0.0,0.0,10.195057,,
83,2020-01-04 11:00:00+00:00,14.511,82.74496,11.611,12.932365,,0.1,0.1,14.24163,,
84,2020-01-04 12:00:00+00:00,14.211,84.64458,11.661,11.837534,,0.2,0.2,19.8,,
85,2020-01-04 13:00:00+00:00,13.861,84.047356,11.211,11.706643,,0.2,0.2,17.339897,,
86,2020-01-04 14:00:00+00:00,13.511,85.98114,11.211,11.417375,,0.1,0.1,16.923828,,
87,2020-01-04 15:00:00+00:00,13.711,84.58931,11.161,11.916962,,0.0,0.0,14.764389,,
88,2020-01-04 16:00:00+00:00,13.411,88.27832,11.511,11.96212,,0.0,0.0,13.138765,,
89,2020-01-04 17:00:00+00:00,13.261,90.33108,11.711,12.030823,,0.2,0.2,12.0694,,
90,2020-01-04 18:00:00+00:00,12.961,90.30948,11.411,11.823906,,0.0,0.0,10.787993,,
91,2020-01-04 19:00:00+00:00,12.361,92.08204,11.111,11.408363,,0.0,0.0,8.891343,,
92,2020-01-04 20:00:00+00:00,12.661,90.287796,11.111,11.7340975,,0.0,0.0,8.714677,,
93,2020-01-04 21:00:00+00:00,12.811,89.40537,11.111,11.684033,,0.0,0.0,10.086427,,
94,2020-01-04 22:00:00+00:00,12.161,91.76478,10.861,11.064423,,0.1,0.1,9.360001,,
95,2020-01-04 23:00:00+00:00,12.711,91.495514,11.361,11.687239,,0.1,0.1,9.904906,,
96,2020-01-05 00:00:00+00:00,12.911,92.72474,11.761,11.776787,,0.2,0.2,11.5199995,,
97,2020-01-05 01:00:00+00:00,12.761,91.801834,11.461,11.791321,,0.1,0.1,9.746631,,
98,2020-01-05 02:00:00+00:00,12.211,90.55593,10.711,11.205588,,0.0,0.0,8.427383,,
99,2020-01-05 03:00:00+00:00,11.811,91.43786,10.461,10.780958,,0.0,0.0,8.0899935,,
100,2020-01-05 04:00:00+00:00,11.911,93.28764,10.861,11.055893,,0.0,0.0,7.7043357,,
101,2020-01-05 05:00:00+00:00,12.161,93.92092,11.211,11.264699,,0.1,0.1,8.714677,,
102,2020-01-05 06:00:00+00:00,12.211,91.16013,10.811,11.004779,,0.0,0.0,10.009036,,
103,2020-01-05 07:00:00+00:00,12.161,86.709076,10.011,10.61426,,0.0,0.0,10.739832,,
104,2020-01-05 08:00:00+00:00,12.061,85.54532,9.711,10.609524,,0.0,0.0,9.504273,,
105,2020-01-05 09:00:00+00:00,12.761,79.27063,9.261,10.971596,,0.0,0.0,10.966713,,
106,2020-01-05 10:00:00+00:00,13.461,75.729515,9.261,11.561552,,0.0,0.0,11.720751,,
107,2020-01-05 11:00:00+00:00,13.961,74.051865,9.411,11.949835,,0.0,0.0,12.768586,,
108,2020-01-05 12:00:00+00:00,14.411,70.725945,9.161,12.331364,,0.0,0.0,12.768586,,
109,2020-01-05 13:00:00+00:00,14.861,67.32643,8.861,12.722124,,0.0,0.0,12.620554,,
110,2020-01-05 14:00:00+00:00,14.461,69.319664,8.911,12.337801,,0.0,0.0,12.605142,,
111,2020-01-05 15:00:00+00:00,14.211,71.16569,9.061,12.143967,,0.0,0.0,12.496719,,
112,2020-01-05 16:00:00+00:00,13.961,71.59982,8.911,11.849913,,0.0,0.0,12.522619,,
113,2020-01-05 17:00:00+00:00,13.161,78.00797,9.411,11.65006,,0.0,0.0,9.339208,,
114,2020-01-05 18:00:00+00:00,12.111,85.26428,9.711,10.963245,,0.0,0.0,7.42159,,
115,2020-01-05 19:00:00+00:00,11.461,86.932526,9.361,10.252347,,0.0,0.0,7.172949,,
116,2020-01-05 20:00:00+00:00,10.961,86.59154,8.811,9.578905,,0.0,0.0,7.342588,,
117,2020-01-05 21:00:00+00:00,10.811,85.12416,8.411,9.323769,,0.0,0.0,7.342588,,
118,2020-01-05 22:00:00+00:00,10.861,83.699036,8.2109995,9.310614,,0.0,0.0,7.42159,,
119,2020-01-05 23:00:00+00:00,10.961,83.14493,8.2109995,9.396694,,0.0,0.0,7.5170207,,
120,2020-01-06 00:00:00+00:00,10.461,84.50977,7.961,8.982795,,0.0,0.0,6.489992,,
121,2020-01-06 01:00:00+00:00,10.511,83.94273,7.9110003,9.001429,,0.0,0.0,6.6185193,,
122,2020-01-06 02:00:00+00:00,10.611,84.24009,8.061,9.022292,,0.0,0.0,7.42159,,
123,2020-01-06 03:00:00+00:00,10.711,85.11329,8.311,9.146347,,0.0,0.0,7.69592,,
124,2020-01-06 04:00:00+00:00,10.761,85.69736,8.4609995,9.210952,,0.0,0.0,7.8625183,,
125,2020-01-06 05:00:00+00:00,10.911,85.71304,8.611,9.434361,,0.0,0.0,7.628263,,
126,2020-01-06 06:00:00+00:00,10.511,86.25422,8.311,9.0226145,,0.0,0.0,7.172949,,
127,2020-01-06 07:00:00+00:00,10.361,86.5322,8.2109995,8.976056,,0.0,0.0,6.28713,,
128,2020-01-06 08:00:00+00:00,10.661,85.686874,8.361,9.431941,,0.0,0.0,5.4833565,,
129,2020-01-06 09:00:00+00:00,12.261,78.13419,8.561,10.820591,,0.0,0.0,7.289445,,
130,2020-01-06 10:00:00+00:00,13.211,73.92039,8.661,11.563175,,0.0,0.0,8.891343,,
131,2020-01-06 11:00:00+00:00,13.961,71.59982,8.911,12.407408,,0.0,0.0,8.699793,,
132,2020-01-06 12:00:00+00:00,14.561,65.46461,8.161,13.023245,,0.0,0.0,7.24486,,
133,2020-01-06 13:00:00+00:00,15.011,63.37801,8.111,13.57048,,0.0,0.0,6.489992,,
134,2020-01-06 14:00:00+00:00,15.261,61.735435,7.961,13.582184,,0.0,0.0,7.8625183,,
135,2020-01-06 15:00:00+00:00,15.161,61.293365,7.761,13.281914,,0.0,0.0,8.891344,,
136,2020-01-06 16:00:00+00:00,14.561,67.26364,8.561,12.935446,,0.0,0.0,8.557102,,
137,2020-01-06 17:00:00+00:00,13.061,80.925705,9.861,12.373669,,0.0,0.0,4.5536795,,
138,2020-01-06 18:00:00+00:00,11.311,87.504974,9.311,10.138567,,0.0,0.0,6.830519,,
139,2020-01-06 19:00:00+00:00,10.711,86.86018,8.611,9.338327,,0.0,0.0,6.9153743,,
140,2020-01-06 20:00:00+00:00,10.011,85.9106,7.761,8.346669,,0.0,0.0,7.42159,,
141,2020-01-06 21:00:00+00:00,9.561,83.544655,6.9110003,7.6205807,,0.0,0.0,7.8954163,,
142,2020-01-06 22:00:00+00:00,9.261,82.08472,6.361,7.181484,,0.0,0.0,7.968939,,
143,2020-01-06 23:00:00+00:00,9.061,81.213684,6.011,6.866949,,0.0,0.0,8.209263,,
144,2020-01-07 00:00:00+00:00,9.661,83.5566,7.011,7.546032,,0.0,0.0,9.255571,,
145,2020-01-07 01:00:00+00:00,8.861,81.749985,5.9110003,6.593814,,0.0,0.0,8.557102,,
146,2020-01-07 02:00:00+00:00,8.511,82.557205,5.711,6.1688547,,0.0,0.0,8.766573,,
147,2020-01-07 03:00:00+00:00,8.561,82.56353,5.761,6.2461767,,0.0,0.0,8.654986,,
148,2020-01-07 04:00:00+00:00,9.061,79.82217,5.761,6.8089104,,0.0,0.0,8.225035,,
149,2020-01-07 05:00:00+00:00,8.861,78.96763,5.4110003,6.463047,,0.0,0.0,8.699793,,
150,2020-01-07 06:00:00+00:00,8.4609995,77.27497,4.711,5.774637,,0.0,0.0,9.659814,,
151,2020-01-07 07:00:00+00:00,11.011,65.816795,4.861,8.861448,,0.0,0.0,6.193674,,
152,2020-01-07 08:00:00+00:00,12.861,59.081,5.061,10.787708,,0.0,0.0,5.95906,,
153,2020-01-07 09:00:00+00:00,13.111,71.43938,8.061,11.974474,,0.0,0.0,4.32,,
154,2020-01-07 10:00:00+00:00,14.061,61.876534,6.861,12.261055,,0.0,0.0,6.849467,,
155,2020-01-07 11:00:00+00:00,14.661,56.72417,6.1610003,12.646416,,0.0,0.0,7.208994,,
156,2020-01-07 12:00:00+00:00,15.061,56.048855,6.361,13.1568985,,0.0,0.0,6.763786,,
157,2020-01-07 13:00:00+00:00,15.311,59.274006,7.4110003,13.592039,,0.0,0.0,7.2,,
158,2020-01-07 14:00:00+00:00,15.361,63.457375,8.4609995,13.914991,,0.0,0.0,7.145796,,
159,2020-01-07 15:00:00+00:00,15.211,66.94709,9.111,13.960379,,0.0,0.0,6.989936,,
160,2020-01-07 16:00:00+00:00,14.861,68.47117,9.111,13.828432,,0.0,0.0,5.495161,,
161,2020-01-07 17:00:00+00:00,12.861,84.77704,10.361,12.275103,,0.0,0.0,4.8433046,,
162,2020-01-07 18:00:00+00:00,12.811,82.535065,9.911,12.152559,,0.0,0.0,4.452954,,
163,2020-01-07 19:00:00+00:00,12.511,85.307014,10.111,11.97213,,0.0,0.0,4.0249224,,
164,2020-01-07 20:00:00+00:00,12.161,86.419495,9.961,11.6821995,,0.0,0.0,3.319036,,
165,2020-01-07 21:00:00+00:00,12.111,83.56424,9.411,11.562298,,0.0,0.0,2.7416782,,
166,2020-01-07 22:00:00+00:00,12.061,81.06353,8.911,11.456985,,0.0,0.0,2.1897945,,
167,2020-01-07 23:00:00+00:00,11.461,81.81005,8.4609995,10.634284,,0.0,0.0,2.9024127,,
168,2020-01-08 00:00:00+00:00,11.911,80.77001,8.711,11.455749,,0.0,0.0,0.8049845,,
169,2020-01-08 01:00:00+00:00,11.861,80.7632,8.661,11.203819,,0.0,0.0,2.0991426,,
170,2020-01-08 02:00:00+00:00,11.861,82.694534,9.011,11.445682,,0.0,0.0,1.08,,
171,2020-01-08 03:00:00+00:00,11.961,86.3996,9.761,11.743601,,0.0,0.0,1.1384199,,
172,2020-01-08 04:00:00+00:00,11.861,90.531166,10.361,11.765041,,0.0,0.0,1.484318,,
173,2020-01-08 05:00:00+00:00,11.761,91.43464,10.411,11.564072,,0.0,0.0,2.2768397,,
174,2020-01-08 06:00:00+00:00,11.961,89.93651,10.361,11.339037,,0.0,0.0,5.0911684,,
175,2020-01-08 07:00:00+00:00,12.061,87.86707,10.111,11.0992775,,0.0,0.0,6.9247384,,
176,2020-01-08 08:00:00+00:00,11.961,87.27213,9.911,10.869707,,0.0,0.0,7.42159,,
177,2020-01-08 09:00:00+00:00,12.361,83.03467,9.561,11.718243,,0.0,0.0,3.671294,,
178,2020-01-08 10:00:00+00:00,13.361,77.77695,9.561,12.778124,,0.0,0.0,3.2599385,,
179,2020-01-08 11:00:00+00:00,14.211,74.84435,9.811,13.558954,,0.0,0.0,4.2136917,,
180,2020-01-08 12:00:00+00:00,14.411,72.653984,9.561,13.671194,,0.0,0.0,4.3349743,,
181,2020-01-08 13:00:00+00:00,15.011,70.367584,9.661,14.116137,,0.0,0.0,5.5887027,,
182,2020-01-08 14:00:00+00:00,15.011,69.89694,9.561,13.996975,,0.0,0.0,6.2145634,,
183,2020-01-08 15:00:00+00:00,14.661,70.773964,9.411,13.657166,,0.0,0.0,5.8603754,,
184,2020-01-08 16:00:00+00:00,14.011,74.30977,9.511,13.20504,,0.0,0.0,4.6938252,,
185,2020-01-08 17:00:00+00:00,12.261,89.06489,10.511,11.877285,,0.0,0.0,3.7585104,,
186,2020-01-08 18:00:00+00:00,12.561,88.20476,10.661,12.234293,,0.0,0.0,3.671294,,
187,2020-01-08 19:00:00+00:00,10.661,95.75569,10.011,9.788045,,0.0,0.0,6.12,,
188,2020-01-08 20:00:00+00:00,10.161,96.70804,9.661,9.078594,,0.0,0.0,6.8777895,,
189,2020-01-08 21:00:00+00:00,10.561,94.161606,9.661,9.542459,,0.0,0.0,6.439876,,
190,2020-01-08 22:00:00+00:00,10.511,92.591324,9.361,9.316957,,0.0,0.0,7.072878,,
191,2020-01-08 23:00:00+00:00,10.661,91.67105,9.361,9.286362,,0.0,0.0,8.311245,,
192,2020-01-09 00:00:00+00:00,11.461,91.72124,10.161,10.297933,,0.0,0.0,8.4042845,,
193,2020-01-09 01:00:00+00:00,11.111,92.31556,9.911,10.040315,,0.0,0.0,7.2805495,,
194,2020-01-09 02:00:00+00:00,10.961,93.23899,9.911,9.844576,,0.0,0.0,7.5942073,,
195,2020-01-09 03:00:00+00:00,10.611,93.84861,9.661,9.429109,,0.0,0.0,7.5599995,,
196,2020-01-09 04:00:00+00:00,10.911,93.549095,9.911,9.955609,,0.0,0.0,6.489992,,
197,2020-01-09 05:00:00+00:00,11.061,92.93274,9.961,10.224641,,0.0,0.0,5.771239,,
198,2020-01-09 06:00:00+00:00,11.511,91.4185,10.161,10.784306,,0.0,0.0,5.4119864,,
199,2020-01-09 07:00:00+00:00,11.211,92.6306,10.061,10.493152,,0.0,0.0,5.1544156,,
200,2020-01-09 08:00:00+00:00,11.311,92.6362,10.161,10.363705,,0.0,0.0,6.924738,,
201,2020-01-09 09:00:00+00:00,12.361,86.439316,10.161,11.085006,,0.0,0.0,9.178235,,
202,2020-01-09 10:00:00+00:00,13.261,81.76817,10.211,12.116711,,0.1,0.1,8.373386,,
203,2020-01-09 11:00:00+00:00,13.961,78.12938,10.211,12.863794,,0.0,0.0,8.049845,,
204,2020-01-09 12:00:00+00:00,14.411,73.14319,9.661,13.350487,,0.1,0.1,6.725354,,
205,2020-01-09 13:00:00+00:00,14.461,74.38754,9.961,13.519474,,0.1,0.1,6.489992,,
206,2020-01-09 14:00:00+00:00,14.211,78.689705,10.561,13.125509,,0.0,0.0,8.669949,,
207,2020-01-09 15:00:00+00:00,14.011,79.98168,10.611,13.0689335,,0.0,0.0,7.7879906,,
208,2020-01-09 16:00:00+00:00,13.611,82.08617,10.611,13.062283,,0.0,0.0,5.0911684,,
209,2020-01-09 17:00:00+00:00,13.211,83.415146,10.461,12.719772,,0.0,0.0,4.39436,,
210,2020-01-09 18:00:00+00:00,12.611,90.28418,11.061,12.516512,,0.0,0.0,2.9024127,,
211,2020-01-09 19:00:00+00:00,11.661,93.58586,10.661,11.1654,,0.0,0.0,4.829907,,
212,2020-01-09 20:00:00+00:00,10.561,95.113266,9.811,9.527641,,0.0,0.0,6.830519,,
213,2020-01-09 21:00:00+00:00,10.711,93.853294,9.761,9.879197,,0.0,0.0,5.3517847,,
214,2020-01-09 22:00:00+00:00,9.911,92.2452,8.711,9.015091,,0.0,0.0,3.8268526,,
215,2020-01-09 23:00:00+00:00,10.561,87.43554,8.561,9.760428,,0.0,0.0,2.9024127,,
216,2020-01-10 00:00:00+00:00,13.311,77.76927,9.511,13.072262,,0.0,0.0,0.8049845,,
217,2020-01-10 01:00:00+00:00,12.911,79.559235,9.461,12.513359,,0.0,0.0,1.8,,
218,2020-01-10 02:00:00+00:00,12.311,81.91994,9.311,11.924629,,0.0,0.0,1.4399999,,
219,2020-01-10 03:00:00+00:00,9.361,89.43347,7.711,8.550029,,0.0,0.0,1.484318,,
220,2020-01-10 04:00:00+00:00,9.011,88.79666,7.261,8.089445,,0.0,0.0,1.484318,,
221,2020-01-10 05:00:00+00:00,9.111,86.703896,7.011,7.6632776,,0.0,0.0,4.68,,
222,2020-01-10 06:00:00+00:00,9.311,84.379295,6.811,7.709079,,0.0,0.0,5.4119864,,
223,2020-01-10 07:00:00+00:00,9.361,83.807945,6.761,7.537674,,0.0,0.0,6.849467,,
224,2020-01-10 08:00:00+00:00,10.211,83.33734,7.511,8.5156975,,0.0,0.0,7.208994,,
225,2020-01-10 09:00:00+00:00,12.561,77.391655,8.711,10.729841,,0.0,0.0,10.239453,,
226,2020-01-10 10:00:00+00:00,14.561,69.33959,9.011,13.251556,,0.0,0.0,7.208994,,
227,2020-01-10 11:00:00+00:00,15.461,62.41411,8.311,14.646942,,0.0,0.0,2.5455842,,
228,2020-01-10 12:00:00+00:00,15.961,62.108284,8.711,15.222736,,0.0,0.0,2.7416782,,
229,2020-01-10 13:00:00+00:00,16.011,61.285477,8.561,15.370571,,0.0,0.0,1.8,,
230,2020-01-10 14:00:00+00:00,16.711,52.204227,6.861,14.918898,,0.0,0.0,6.792466,,
231,2020-01-10 15:00:00+00:00,16.461,53.772278,7.061,14.594662,,0.0,0.0,7.628263,,
232,2020-01-10 16:00:00+00:00,16.060999,56.11173,7.311,13.998478,,0.0,0.0,9.3876505,,
233,2020-01-10 17:00:00+00:00,14.711,61.187054,7.311,12.428822,,0.0,0.0,10.8955765,,
234,2020-01-10 18:00:00+00:00,13.661,59.073223,5.811,10.569154,,0.0,0.0,14.05845,,
235,2020-01-10 19:00:00+00:00,13.661,55.302208,4.861,9.253617,,0.0,0.0,21.67487,,
236,2020-01-10 20:00:00+00:00,13.461,52.05625,3.811,8.9945135,,0.0,0.0,20.620806,,
237,2020-01-10 21:00:00+00:00,12.511,54.233135,3.5110002,8.780366,,0.0,0.0,15.175612,,
238,2020-01-10 22:00:00+00:00,11.861,56.006004,3.361,8.188672,,0.0,0.0,14.578888,,
239,2020-01-10 23:00:00+00:00,11.711,62.183064,4.711,8.406886,,0.0,0.0,13.896187,,
240,2020-01-11 00:00:00+00:00,12.511,68.92731,6.961,9.674915,,0.0,0.0,14.118243,,
241,2020-01-11 01:00:00+00:00,12.061,76.27028,8.011,9.942551,,0.0,0.0,10.966713,,
242,2020-01-11 02:00:00+00:00,12.061,80.24665,8.761,10.457913,,0.0,0.0,8.766573,,
243,2020-01-11 03:00:00+00:00,11.661,82.39097,8.761,10.371196,,0.0,0.0,6.6185193,,
244,2020-01-11 04:00:00+00:00,11.111,84.29719,8.561,9.737573,,0.0,0.0,6.830519,,
245,2020-01-11 05:00:00+00:00,10.711,84.53793,8.2109995,9.196876,,0.0,0.0,7.172949,,
246,2020-01-11 06:00:00+00:00,10.461,84.50977,7.961,8.89779,,0.0,0.0,7.072878,,
247,2020-01-11 07:00:00+00:00,10.711,81.71229,7.711,9.148469,,0.0,0.0,6.638072,,
248,2020-01-11 08:00:00+00:00,10.961,81.19083,7.861,9.66158,,0.0,0.0,5.0911684,,
249,2020-01-11 09:00:00+00:00,13.211,74.92599,8.861,12.22234,,0.0,0.0,4.73506,,
250,2020-01-11 10:00:00+00:00,14.511,66.79926,8.411,13.618828,,0.0,0.0,3.2599385,,
251,2020-01-11 11:00:00+00:00,14.961,64.01532,8.2109995,14.072531,,0.0,0.0,2.8799999,,
252,2020-01-11 12:00:00+00:00,15.661,57.368153,7.261,14.356863,,0.0,0.0,4.1046314,,
253,2020-01-11 13:00:00+00:00,16.011,55.71659,7.1610003,14.374935,,0.0,0.0,6.2145634,,
254,2020-01-11 14:00:00+00:00,15.761,59.78882,7.961,14.157911,,0.0,0.0,7.342588,,
255,2020-01-11 15:00:00+00:00,15.261,64.29975,8.561,13.662109,,0.0,0.0,8.373386,,
256,2020-01-11 16:00:00+00:00,14.661,66.831,8.561,13.202299,,0.0,0.0,7.4128532,,
257,2020-01-11 17:00:00+00:00,13.511,77.79999,9.711,12.904896,,0.0,0.0,3.7064266,,
258,2020-01-11 18:00:00+00:00,13.511,75.48344,9.261,12.949591,,0.0,0.0,2.5455842,,
259,2020-01-11 19:00:00+00:00,13.111,79.32128,9.611,12.807491,,0.0,0.0,1.4399999,,
