fecha,humedad
2019-07-06,74.07800916078473
2019-07-07,71.50994603650271
2019-07-08,76.05207094858443
2019-07-09,71.53414111946722
2019-07-10,73.96996098856206
2019-07-11,74.95770816375894
2019-07-12,70.90236778971178
2019-07-13,68.72085330534448
2019-07-14,68.9206847876933
2019-07-15,70.10616253904047
2019-07-16,71.25609539439391
2019-07-17,70.43749359576744
2019-07-18,72.47858889011437
2019-07-19,78.49604459471271
2019-07-20,74.48514975110541
2019-07-21,73.25986886152931
2019-07-22,73.1003648149569
2019-07-23,79.9255277804925
2019-07-24,74.04650686040911
2019-07-25,77.00885136020298
2019-07-26,65.16066323656906
2019-07-27,73.78467165137197
2019-07-28,75.2348468734245
2019-07-29,79.2657473272377
2019-07-30,80.44494034543878
2019-07-31,73.72078776523254
2019-08-01,73.55346014416486
2019-08-02,74.42108187102137
2019-08-03,67.5722302027431
2019-08-04,73.13333545211884
2019-08-05,73.68355571378099
2019-08-06,73.17707357909391
2019-08-07,70.6152440451003
2019-08-08,75.41776929902937
2019-08-09,79.87653258307178
2019-08-10,78.2271969862371
2019-08-11,75.00334078460301
2019-08-12,78.86558794136123
2019-08-13,78.72219611931231
2019-08-14,76.0915933026369
2019-08-15,78.54185537048555
2019-08-16,77.59127615206076
2019-08-17,73.59306219679196
2019-08-18,72.19899632408666
2019-08-19,75.1138265874198
2019-08-20,75.55108267118308
2019-08-21,84.04942384666023
2019-08-22,79.08535215292255
2019-08-23,73.86329572147586
2019-08-24,77.03048214259763
2019-08-25,81.13352333796057
2019-08-26,78.00907453359984
2019-08-27,76.15528186523193
2019-08-28,75.09120243390154
2019-08-29,77.3591009337073
2019-08-30,75.84257673825505
2019-08-31,76.13889965496753
2019-09-01,74.08710230103357
2019-09-02,74.60985269502201
2019-09-03,77.59053101287273
2019-09-04,74.70700885294995
2019-09-05,77.15561282057806
2019-09-06,79.44485303738496
2019-09-07,77.26751676302602
2019-09-08,76.45432134294623
2019-09-09,77.9794165842964
2019-09-10,75.05242055487425
2019-09-11,76.9194792549989
2019-09-12,76.35938400439638
2019-09-13,76.16886016250844
2019-09-14,79.98226210871854
2019-09-15,83.25097786768282
2019-09-16,80.94210722606718
2019-09-17,80.45525782812845
2019-09-18,79.4027979780057
2019-09-19,76.20396260914417
2019-09-20,79.15324721262604
2019-09-21,76.16580613866618
2019-09-22,75.82023744193292
2019-09-23,73.7446653135037
2019-09-24,73.36999294603142
2019-09-25,72.12966882652317
2019-09-26,69.37465428867128
2019-09-27,72.25927976806109
2019-09-28,70.25394752193576
2019-09-29,69.87680953862893
2019-09-30,77.57254911955866
2019-10-01,69.57719169160725
2019-10-02,67.2047609978163
2019-10-03,70.32223346704541
2019-10-04,72.89348400067331
2019-10-05,76.14993778252372
2019-10-06,78.68685986578394
2019-10-07,74.798074298273
2019-10-08,76.79933784268567
2019-10-09,74.7530557299694
2019-10-10,81.71724650680596
2019-10-11,78.70596927124879
2019-10-12,80.83648164433009
2019-10-13,77.30515890455374
2019-10-14,77.17829318062266
2019-10-15,76.33548637494002
2019-10-16,73.78965533623901
2019-10-17,75.59023848889474
2019-10-18,75.21785193148995
2019-10-19,78.70624931999933
2019-10-20,71.7398649146365
2019-10-21,77.67512493228286
2019-10-22,77.98505645088332
2019-10-23,85.66805129568586
2019-10-24,81.04266697719099
2019-10-25,77.95448538332465
2019-10-26,73.09793077745647
2019-10-27,66.52349709687994
2019-10-28,74.13546326107246
2019-10-29,76.61865025046218
2019-10-30,75.74768298291734
2019-10-31,80.3680904369741
2019-11-01,82.49767992702127
2019-11-02,83.98278709358384
2019-11-03,70.6203872470466
2019-11-04,70.9848865226066
2019-11-05,66.46450493725308
2019-11-06,67.86271317991513
2019-11-07,66.90035721612631
2019-11-08,67.5431222982765
2019-11-09,71.6865762487317
2019-11-10,73.32832148062724
2019-11-11,69.9991877635076
2019-11-12,73.16011950355264
2019-11-13,72.77179775242905
2019-11-14,75.76572326852316
2019-11-15,76.2667039725235
2019-11-16,78.90765998622938
2019-11-17,77.24259184685627
2019-11-18,79.27571023942174
2019-11-19,74.72456115423294
2019-11-20,80.13399311089853
2019-11-21,80.52765828703478
2019-11-22,68.2641904683634
2019-11-23,64.5090261953722
2019-11-24,67.13573909655814
2019-11-25,69.18502941492739
2019-11-26,73.3248065123306
2019-11-27,75.25822648115187
2019-11-28,64.39188254305309
2019-11-29,68.26883769472245
2019-11-30,78.65709487349042
2019-12-01,76.78265011607736
2019-12-02,70.68852474327512
2019-12-03,71.15768827926418
2019-12-04,73.2607752427892
2019-12-05,70.07236938675307
2019-12-06,74.2846769786526
2019-12-07,72.126067707694
2019-12-08,70.03656556904002
2019-12-09,67.23433887463123
2019-12-10,64.07660101092375
2019-12-11,70.81677743897588
2019-12-12,71.36870679779376
2019-12-13,74.7244847213315
2019-12-14,72.58509343327881
2019-12-15,72.22398497898554
2019-12-16,76.94007627248357
2019-12-17,74.75838768263455
2019-12-18,73.24858064989556
2019-12-19,80.64862993428753
2019-12-20,76.58773017395728
2019-12-21,73.74405084133606
2019-12-22,70.32741154453292
2019-12-23,78.02407250243492
2019-12-24,75.8462907904505
2019-12-25,74.70232954151273
2019-12-26,69.92399730803314
2019-12-27,70.70478992869725
2019-12-28,72.47759679952856
2019-12-29,68.06487428866448
2019-12-30,63.40617892807887
2019-12-31,66.77761669346808
2020-01-01,64.5232785255375
2020-01-02,67.90799726895443
2020-01-03,71.05842903785744
2020-01-04,67.05172819837959
2020-01-05,64.10524210580306
2020-01-06,68.57400745195692
2020-01-07,67.25965672376375
2020-01-08,76.05890311000148
2020-01-09,75.41502150626911
2020-01-10,75.64291288226993
2020-01-11,73.05813455716469
2020-01-12,74.62900942346411
2020-01-13,75.94820016939941
2020-01-14,71.40862516227573
2020-01-15,71.95647364180648
2020-01-16,70.75074692984289
2020-01-17,74.4807259589161
2020-01-18,66.16653068774771
2020-01-19,66.1039524626209
2020-01-20,70.580000820305
2020-01-21,72.62871705028665
2020-01-22,64.45986279343391
2020-01-23,69.18431955056681
2020-01-24,74.09136195000595
2020-01-25,73.08992314261482
2020-01-26,63.408980654972076
2020-01-27,64.45289564524518
2020-01-28,66.202988111133
2020-01-29,70.03899801167825
2020-01-30,67.90415599902349
2020-01-31,67.96747148362631
2020-02-01,68.47445408695259
2020-02-02,69.85486365350282
2020-02-03,68.64540946188933
2020-02-04,69.08206087701377
2020-02-05,74.77128156444775
2020-02-06,74.08356077549465
2020-02-07,74.04922236776679
2020-02-08,76.51089680001648
2020-02-09,80.19108753598249
2020-02-10,76.47460335280668
2020-02-11,78.78707765732219
2020-02-12,77.89806848267597
2020-02-13,77.00840715555586
2020-02-14,70.9538391902801
2020-02-15,73.27556740869964
2020-02-16,71.21016824658034
2020-02-17,76.7280257981274
2020-02-18,77.2013518327332
2020-02-19,78.12552784220868
2020-02-20,78.91998447312292
2020-02-21,78.69231328650649
2020-02-22,70.70954717117046
2020-02-23,62.525062808717664
2020-02-24,67.1416602115118
2020-02-25,72.20266340324005
2020-02-26,67.31693479820511
2020-02-27,63.977309192919726
2020-02-28,63.70327767170043
2020-02-29,59.9406941346065
2020-03-01,59.55817132077333
2020-03-02,63.95479340804714
2020-03-03,61.71730588774614
2020-03-04,75.88430541888077
2020-03-05,73.87409795342579
2020-03-06,70.87119842304935
2020-03-07,74.37234866761156
2020-03-08,78.5810127566624
2020-03-09,77.87252508691036
2020-03-10,73.4106237718476
2020-03-11,69.85070405225905
2020-03-12,72.68516659360108
2020-03-13,69.83267456215371
2020-03-14,69.15887941642362
2020-03-15,68.70969566850377
2020-03-16,64.30370660635833
2020-03-17,64.57961284800119
2020-03-18,70.74776729699332
2020-03-19,73.65664912515618
2020-03-20,74.60263359892255
2020-03-21,77.24164668840402
2020-03-22,75.51239485752315
2020-03-23,69.7110991961809
2020-03-24,73.33798063897807
2020-03-25,73.93391452371019
2020-03-26,62.72943199992429
2020-03-27,70.8415339168743
2020-03-28,78.29783469810668
2020-03-29,73.23883616003094
2020-03-30,74.94536122818377
2020-03-31,73.83576380819602
2020-04-01,73.7978057522639
2020-04-02,70.10036118312517
2020-04-03,73.72461158390126
2020-04-04,70.77318739414282
2020-04-05,64.34479391008946
2020-04-06,67.05216813219039
2020-04-07,72.04078051112438
2020-04-08,70.83167160083454
2020-04-09,65.98607778366218
2020-04-10,68.45652745920741
2020-04-11,66.05407176643092
2020-04-12,64.74360846421759
2020-04-13,71.62404079163689
2020-04-14,69.3153782730989
2020-04-15,69.43052696313909
2020-04-16,77.5419562812924
2020-04-17,73.87335576817522
2020-04-18,70.5235075435887
2020-04-19,65.73029572898297
2020-04-20,67.36164231985708
2020-04-21,78.35660270281511
2020-04-22,69.2880033049935
2020-04-23,76.94022120351342
2020-04-24,75.07699369276082
2020-04-25,71.05630494471058
2020-04-26,70.02243527435847
2020-04-27,67.63413127762932
2020-04-28,66.17868600799898
2020-04-29,64.31170562200205
2020-04-30,66.74859019167349
2020-05-01,65.21112696741184
2020-05-02,64.69177781883329
2020-05-03,70.32965267035284
2020-05-04,75.48516552846657
2020-05-05,75.63093879567684
2020-05-06,76.40427180748011
2020-05-07,71.5307421558235
2020-05-08,74.08134064649069
2020-05-09,62.33039161340757
2020-05-10,63.959429255750216
2020-05-11,66.81982191438466
2020-05-12,72.45940662113689
2020-05-13,75.88718146550369
2020-05-14,65.32081026111577
2020-05-15,62.2420446050655
2020-05-16,62.53881292430772
2020-05-17,67.73049588183059
2020-05-18,68.67204655468935
2020-05-19,71.868842519514
2020-05-20,69.44369107221472
2020-05-21,72.45440195854854
2020-05-22,71.22400956410203
2020-05-23,62.704524199395806
2020-05-24,67.01233066164978
2020-05-25,75.17936827990137
2020-05-26,73.09780786090957
2020-05-27,72.22100477005718
2020-05-28,73.24805766612526
2020-05-29,70.21337792412562
2020-05-30,68.66869287537182
2020-05-31,71.11194964004201
2020-06-01,73.96920789449267
2020-06-02,74.92543275149251
2020-06-03,71.70273739969711
2020-06-04,69.00454813073492
2020-06-05,72.6001792267467
2020-06-06,64.43771043870723
2020-06-07,71.00399474446215
2020-06-08,72.36018763123252
2020-06-09,70.30926033841067
2020-06-10,67.08443290625883
2020-06-11,71.03416059148267
2020-06-12,66.57347345961094
2020-06-13,70.974555251506
2020-06-14,72.10217836855192
2020-06-15,63.981988496889585
2020-06-16,66.05749434932643
2020-06-17,73.71335794117208
2020-06-18,74.42818543414049
2020-06-19,71.98127195557608
2020-06-20,67.99655649051579
2020-06-21,70.76912895459328
2020-06-22,66.33572363987574
2020-06-23,68.34406510516177
2020-06-24,66.64875203890443
2020-06-25,65.96131697346789
2020-06-26,69.43151104794437
2020-06-27,67.57652197786727
2020-06-28,73.5362690931257
2020-06-29,73.23970863534097
2020-06-30,77.23192938034212
2020-07-01,76.02005442352097
2020-07-02,77.32256536596972
2020-07-03,74.12670635274456
2020-07-04,73.65086471793285
2020-07-05,72.9166333647972
2020-07-06,71.59361859934168
2020-07-07,75.59736188420862
2020-07-08,70.69887743083295
2020-07-09,73.4908270456158
2020-07-10,73.63844982671336
2020-07-11,69.60951961227535
2020-07-12,67.55558850306443
2020-07-13,69.00014441350962
2020-07-14,69.6468657887573
2020-07-15,70.41582946719818
2020-07-16,69.95273576632823
2020-07-17,71.15306935832729
2020-07-18,77.19629470693766
2020-07-19,73.31235175727245
2020-07-20,73.33118454814891
2020-07-21,72.63234495931904
2020-07-22,79.0760008822481
2020-07-23,73.55217897473015
2020-07-24,75.67350913967672
2020-07-25,63.85089955907088
2020-07-26,72.60173357491821
2020-07-27,75.29596242724824
2020-07-28,78.78753313807589
2020-07-29,79.58528860718096
2020-07-30,73.21663448358606
2020-07-31,72.20864658236674
2020-08-01,73.10224893641517
2020-08-02,66.3806653398283
2020-08-03,73.18629862471084
2020-08-04,73.1976864909212
2020-08-05,72.31027784020016
2020-08-06,70.10429217603564
2020-08-07,74.06649802091805
2020-08-08,78.55156981219277
2020-08-09,77.02980947312435
2020-08-10,75.05076103498509
2020-08-11,78.37442239803617
2020-08-12,77.85031308098982
2020-08-13,75.5757224095448
2020-08-14,77.1857907555706
2020-08-15,76.26160261336688
2020-08-16,72.39100409812346
2020-08-17,72.24174568836403
2020-08-18,74.61795232779416
2020-08-19,74.67441940692501
2020-08-20,83.5286721105482
2020-08-21,77.72428207240291
2020-08-22,72.52847351957566
2020-08-23,75.82311916311309
2020-08-24,81.17080406384909
2020-08-25,77.50756555480376
2020-08-26,75.27282026031561
2020-08-27,74.56449539506569
2020-08-28,75.99192874489152
2020-08-29,74.50151848323678
2020-08-30,74.92518139337558
2020-08-31,73.94432201579099
2020-09-01,74.10179720198747
2020-09-02,76.70145033037633
2020-09-03,74.1736238917611
2020-09-04,75.78171553142083
2020-09-05,78.09703161603915
2020-09-06,76.04700346878792
2020-09-07,76.47831944611997
2020-09-08,77.46450843943916
2020-09-09,74.15645529716804
2020-09-10,76.37917197359461
2020-09-11,74.97851851724005
2020-09-12,74.81401477444308
2020-09-13,78.75465808557038
2020-09-14,83.2678071148755
2020-09-15,80.41994113831925
2020-09-16,79.55193577540624
2020-09-17,78.85502724865495
2020-09-18,74.81552190209177
2020-09-19,77.79071302941907
2020-09-20,74.93040177973091
2020-09-21,75.82916107104052
2020-09-22,73.2144990370631
2020-09-23,72.45859135800455
2020-09-24,71.57359837160537
2020-09-25,67.9777173600699
2020-09-26,70.88808017525871
2020-09-27,69.00973884437828
2020-09-28,69.87682239993603
2020-09-29,77.0333993521863
2020-09-30,68.65676787104329
2020-10-01,66.63982319130199
2020-10-02,68.91661532243315
2020-10-03,71.51381756844755
2020-10-04,74.89750082492758
2020-10-05,78.67890217222376
2020-10-06,74.25122501284476
2020-10-07,75.87149231561054
2020-10-08,74.18114868840115
2020-10-09,80.30510401605737
2020-10-10,77.32020839725531
2020-10-11,79.57835792414394
2020-10-12,77.29189305811391
2020-10-13,76.62647906430355
2020-10-14,75.40297867570028
2020-10-15,73.21316885929315
2020-10-16,74.17355116012762
2020-10-17,73.82753089075635
2020-10-18,77.44349983007385
2020-10-19,71.72185856425577
2020-10-20,77.11840908772305
2020-10-21,77.04744340744085
2020-10-22,85.0862189345621
2020-10-23,79.62036300313814
2020-10-24,76.55825447640004
2020-10-25,71.82896434537867
2020-10-26,66.49896207396775
2020-10-27,73.57191188275962
2020-10-28,75.67390923724945
2020-10-29,75.15845393052139
2020-10-30,78.93815348839294
2020-10-31,81.09362006974473
2020-11-01,82.70584278753749
2020-11-02,70.58777785734914
2020-11-03,70.41322052250898
2020-11-04,65.51166735881951
2020-11-05,67.26546415911443
2020-11-06,65.46253376272676
2020-11-07,66.13136269162835
2020-11-08,70.40216682439721
2020-11-09,73.28852234105088
2020-11-10,69.42063943503842
2020-11-11,72.20072907047029
2020-11-12,72.16833636210542
2020-11-13,74.32202717838884
2020-11-14,74.84939857157684
2020-11-15,77.61800657803789
2020-11-16,77.19781373844265
2020-11-17,78.69240015841673
2020-11-18,73.76056851343796
2020-11-19,79.52602299142012
2020-11-20,79.07947427666119
2020-11-21,66.84234074363997
2020-11-22,63.214692580734976
2020-11-23,67.08606558356982
2020-11-24,68.59653209631509
2020-11-25,72.35526337796003
2020-11-26,74.64427887262653
2020-11-27,62.93724032896013
2020-11-28,66.8400074821701
2020-11-29,77.35523092060784
2020-11-30,77.04356588597521
2020-12-01,70.09137787971216
2020-12-02,70.17896020660939
2020-12-03,72.63699022362196
2020-12-04,68.60729398595856
2020-12-05,72.84489098108891
2020-12-06,70.81281376199216
2020-12-07,69.96707748184036
2020-12-08,66.62525049020604
2020-12-09,63.08583412637263
2020-12-10,70.18114057827192
2020-12-11,69.89209695631024
2020-12-12,73.27361146845845
2020-12-13,71.26132513049863
2020-12-14,72.1446736451081
2020-12-15,76.32196312350833
2020-12-16,73.75948788852232
2020-12-17,72.60596015693473
2020-12-18,79.16624281466297
2020-12-19,75.13232154903754
2020-12-20,72.41700149106971
2020-12-21,70.24606171296624
2020-12-22,77.40512696657115
2020-12-23,74.84770375952766
2020-12-24,74.0609013078074
2020-12-25,68.44357483678318
2020-12-26,69.25199082633873
2020-12-27,71.15365644294279
2020-12-28,67.98697264530425
2020-12-29,62.79084906478679
2020-12-30,65.7826334594847
2020-12-31,61.91283129612633
2021-01-01,63.29765387655544
2021-01-02,65.86600010588312
2021-01-03,69.16836833747536
2021-01-04,66.53257796261256
2021-01-05,64.29136628220527
2021-01-06,67.84044450779415
2021-01-07,66.5015944727528
2021-01-08,74.81746804443128
2021-01-09,73.36119443507694
2021-01-10,73.7450902965261
2021-01-11,72.53529225590451
2021-01-12,74.81542716338183
2021-01-13,75.2187480671553
2021-01-14,70.65824241317851
2021-01-15,70.72596371832192
2021-01-16,68.71070091936929
2021-01-17,72.59909327261819
2021-01-18,65.66179344013945
2021-01-19,66.30986201450814
2021-01-20,69.87087691232335
2021-01-21,71.89893976658121
2021-01-22,63.24968118057645
2021-01-23,67.16378820760133
2021-01-24,72.22792448181157
2021-01-25,72.60159844962608
2021-01-26,63.62911024699812
2021-01-27,63.7554521315652
2021-01-28,65.48207486868228
2021-01-29,68.83466366223699
2021-01-30,65.88633486601896
2021-01-31,66.1035688281882
2021-02-01,67.98253205889584
2021-02-02,70.0683861638075
2021-02-03,67.93854620340467
2021-02-04,68.34918062323499
2021-02-05,73.55275855554878
2021-02-06,72.04970558563708
2021-02-07,72.16785631593234
2021-02-08,76.00052613471773
2021-02-09,80.38563591897528
2021-02-10,75.74870320260212
2021-02-11,78.03540227269418
2021-02-12,76.66142327929319
2021-02-13,74.95750047468277
2021-02-14,69.056846206955
2021-02-15,72.7512951083541
2021-02-16,71.39278023435166
2021-02-17,75.99232769806531
2021-02-18,76.44226789545584
2021-02-19,76.8838930042991
2021-02-20,76.86646363015115
2021-02-21,76.79496713381785
2021-02-22,70.18700105117462
2021-02-23,62.71123720939664
2021-02-24,66.41106350476333
2021-02-25,71.44987722903758
2021-02-26,66.08260147307183
2021-02-27,61.93169109210971
2021-02-28,61.81401991171793
2021-03-01,59.403578990024194
2021-03-02,59.751565148216784
2021-03-03,63.23039364407962
2021-03-04,60.96934181700479
2021-03-05,74.6529237158693
2021-03-06,71.82930129749539
2021-03-07,68.98042983075774
2021-03-08,73.85367747809454
2021-03-09,78.7678804522655
2021-03-10,77.13905112827597
2021-03-11,72.65110150817739
2021-03-12,68.60541042725187
2021-03-13,70.62429693547398
2021-03-14,67.92392140043991
2021-03-15,68.62061142570559
2021-03-16,68.8756951269433
2021-03-17,63.54846578901731
2021-03-18,63.797819684610424
2021-03-19,69.4801043042192
2021-03-20,71.57371720357004
2021-03-21,72.67251994302215
2021-03-22,76.68309321075333
2021-03-23,75.6595258026713
2021-03-24,68.93870863109521
2021-03-25,72.5410103880942
2021-03-26,72.65324676216112
2021-03-27,60.635808258512895
2021-03-28,68.9031198659281
2021-03-29,77.73338718251384
2021-03-30,73.38243118322454
2021-03-31,74.17168354453554
2021-04-01,73.03958861633251
2021-04-02,72.5197965816008
2021-04-03,68.01099556393822
2021-04-04,71.79175366780849
2021-04-05,70.21526376591544
2021-04-06,64.49553103298567
2021-04-07,66.28589181368099
2021-04-08,71.25190760006855
2021-04-09,69.5605177258292
2021-04-10,63.90279244740051
2021-04-11,66.52867539499267
2021-04-12,65.49981655908451
2021-04-13,64.8964566675209
2021-04-14,70.85814675350247
2021-04-15,68.52503974287363
2021-04-16,68.15599519675227
2021-04-17,75.45337191001256
2021-04-18,71.93832933392594
2021-04-19,69.96030074555271
2021-04-20,65.87256170009147
2021-04-21,66.58372527202606
2021-04-22,77.55289188645547
2021-04-23,67.99900635778258
2021-04-24,74.8363566517969
2021-04-25,73.126162889306
2021-04-26,70.47706446103567
2021-04-27,70.1487283261232
2021-04-28,66.84057877933589
2021-04-29,65.36006774352532
2021-04-30,63.0087556739939
2021-05-01,64.63191832538085
2021-05-02,63.24878529207887
2021-05-03,64.10242916970017
2021-05-04,70.44729939501457
2021-05-05,74.68443933830339
2021-05-06,74.80658219096955
2021-05-07,75.09693519865588
2021-05-08,69.41109311448545
2021-05-09,72.11726531955313
2021-05-10,61.7403533666542
2021-05-11,64.07720389943718
2021-05-12,66.01979476118045
2021-05-13,71.63606166687914
2021-05-14,74.58090658256776
2021-05-15,63.201829797462956
2021-05-16,60.27799836930132
2021-05-17,61.94793762716139
2021-05-18,67.84636732627082
2021-05-19,67.86888283644376
2021-05-20,71.04099835200529
2021-05-21,68.13146697947933
2021-05-22,70.32797961717175
2021-05-23,69.25103219981052
2021-05-24,62.103278073163004
2021-05-25,67.11648594199251
2021-05-26,74.36327960717682
2021-05-27,72.25600479972609
2021-05-28,70.8939960108873
2021-05-29,71.10626040651199
2021-05-30,68.22469151172874
2021-05-31,68.05167294632737
2021-06-01,71.36804676401626
2021-06-02,73.13803825677667
2021-06-03,74.06929379599357
2021-06-04,70.3623825183406
2021-06-05,66.85061454426636
2021-06-06,70.60075533786507
2021-06-07,63.81150456815153
2021-06-08,71.08506391202752
2021-06-09,71.52322703208843
2021-06-10,69.44908402459996
2021-06-11,65.74176980887245
2021-06-12,68.87957754114953
2021-06-13,64.57494446144923
2021-06-14,70.35063336403613
2021-06-15,72.18672875301358
2021-06-16,63.14948316044518
2021-06-17,65.20249893766999
2021-06-18,72.37633453884344
2021-06-19,72.27942283541886
2021-06-20,69.98846245553689
2021-06-21,67.3779753332793
2021-06-22,70.85837479315674
2021-06-23,65.50702032520833
2021-06-24,67.49175496660689
2021-06-25,65.31310443819697
2021-06-26,63.812463441818586
2021-06-27,67.43702592893038
2021-06-28,66.95460461629284
2021-06-29,73.6204858598435
2021-06-30,72.40429507516994
2021-07-01,76.37116721691045
2021-07-02,74.67430895927737
2021-07-03,75.16210209555095
2021-07-04,72.11926750988918
2021-07-05,73.01484650148441
2021-07-06,72.98582228363976
2021-07-07,70.7424873914979
2021-07-08,74.72055535729578
2021-07-09,69.33701223307031
2021-07-10,71.31441693827753
2021-07-11,71.61547566907824
2021-07-12,68.95860040565046
2021-07-13,67.61071209941207
2021-07-14,68.13595849138284
2021-07-15,68.75815956898084
2021-07-16,69.0433302772559
2021-07-17,67.76721122555402
2021-07-18,69.12253793375811
2021-07-19,76.53937573273032
2021-07-20,73.36299702942493
