fecha,tmin
2019-08-09,21.585225098879874
2019-08-10,21.824109051300496
2019-08-11,22.19953086761588
2019-08-12,22.338880566445752
2019-08-13,22.11007725597997
2019-08-14,21.48579051786483
2019-08-15,20.937164529050115
2019-08-16,20.93318598855236
2019-08-17,20.41376066225757
2019-08-18,20.677842033097686
2019-08-19,20.901527496672465
2019-08-20,21.869468969027768
2019-08-21,21.013257253229582
2019-08-22,22.0116816679212
2019-08-23,22.301464587937595
2019-08-24,22.217559000450052
2019-08-25,21.93532928489956
2019-08-26,22.376704638487375
2019-08-27,22.205717507095947
2019-08-28,22.1613925134902
2019-08-29,21.421233218008613
2019-08-30,21.431873691135632
2019-08-31,21.86608955645397
2019-09-01,21.333302153655026
2019-09-02,21.016428298067943
2019-09-03,20.28849782446661
2019-09-04,20.03327815140672
2019-09-05,20.446327804849275
2019-09-06,21.077318764575317
2019-09-07,21.175565289884993
2019-09-08,20.289353417471823
2019-09-09,20.680075974791855
2019-09-10,19.980793736694643
2019-09-11,19.784505415582473
2019-09-12,19.8785695835506
2019-09-13,20.537657214268876
2019-09-14,20.85408606146789
2019-09-15,20.76644596787382
2019-09-16,19.458739308717632
2019-09-17,19.499772244482777
2019-09-18,20.006305129969522
2019-09-19,19.93613404359427
2019-09-20,20.14401789583796
2019-09-21,19.96050633892446
2019-09-22,19.688199385766396
2019-09-23,19.065965962496897
2019-09-24,19.451518035822417
2019-09-25,18.585481280363123
2019-09-26,18.891880542505895
2019-09-27,18.420398916385892
2019-09-28,18.215344418404488
2019-09-29,17.711217429107716
2019-09-30,18.096670745697512
2019-10-01,17.741365108499796
2019-10-02,18.069342644787888
2019-10-03,17.697426300987306
2019-10-04,17.22256846709462
2019-10-05,16.647392641861234
2019-10-06,17.450960043981638
2019-10-07,17.644166732960883
2019-10-08,17.68633223536135
2019-10-09,18.065093629314717
2019-10-10,18.409178889416776
2019-10-11,18.35974783718755
2019-10-12,17.846144745246793
2019-10-13,17.362298991577006
2019-10-14,17.438447358380508
2019-10-15,16.145301937768977
2019-10-16,15.650138528815614
2019-10-17,16.772023803766075
2019-10-18,17.004142517152985
2019-10-19,16.84990263942783
2019-10-20,16.121080646192755
2019-10-21,15.501725186511708
2019-10-22,15.795248873903413
2019-10-23,15.993774560161185
2019-10-24,15.872033366740972
2019-10-25,15.97040079331198
2019-10-26,15.520055452337415
2019-10-27,15.561304013313705
2019-10-28,14.597956064776344
2019-10-29,14.238308393071748
2019-10-30,15.82603500931323
2019-10-31,16.36678792955943
2019-11-01,15.965439746222533
2019-11-02,15.732952129689512
2019-11-03,15.217944157247947
2019-11-04,14.645869363749096
2019-11-05,14.960535254246668
2019-11-06,14.180397860404334
2019-11-07,13.926451687877048
2019-11-08,13.572242973959717
2019-11-09,13.586202026670207
2019-11-10,14.02568229508763
2019-11-11,14.706167918098041
2019-11-12,14.665616422298768
2019-11-13,14.797568752031273
2019-11-14,14.06448316949895
2019-11-15,13.500175009252544
2019-11-16,13.36863366659725
2019-11-17,13.849442655615713
2019-11-18,13.8840593559241
2019-11-19,13.148913808926844
2019-11-20,12.775775076487168
2019-11-21,13.18626073515589
2019-11-22,14.25348065968387
2019-11-23,12.666708421256839
2019-11-24,11.518050233754579
2019-11-25,12.053915250103094
2019-11-26,11.9490537837277
2019-11-27,11.533838067502334
2019-11-28,11.348467034026015
2019-11-29,12.287835674367726
2019-11-30,12.213406912902288
2019-12-01,12.050076642414602
2019-12-02,11.524926488269651
2019-12-03,11.341482575992648
2019-12-04,11.675548804231386
2019-12-05,12.003416837830889
2019-12-06,11.242692600286794
2019-12-07,11.437819550720778
2019-12-08,12.34457182896753
2019-12-09,12.35153538205707
2019-12-10,11.402310362362414
2019-12-11,11.90345893269001
2019-12-12,12.333780033837774
2019-12-13,12.672477903596478
2019-12-14,11.656801378462681
2019-12-15,11.425652793323925
2019-12-16,11.617600452189826
2019-12-17,11.931722304522115
2019-12-18,10.797156298652151
2019-12-19,11.476527010582503
2019-12-20,11.3667420333499
2019-12-21,12.130063323596
2019-12-22,12.216060457580685
2019-12-23,11.10357199288223
2019-12-24,10.873261511952489
2019-12-25,11.34488986552533
2019-12-26,11.509161912950644
2019-12-27,12.391769108552651
2019-12-28,11.18781604705644
2019-12-29,11.61988264371506
2019-12-30,11.007714678179944
2019-12-31,9.96894081633056
2020-01-01,10.269121821692968
2020-01-02,9.700765821985947
2020-01-03,9.40024188678953
2020-01-04,9.840914845716007
2020-01-05,9.813654355693945
2020-01-06,9.481638813087645
2020-01-07,8.780514017948182
2020-01-08,9.18805920204306
2020-01-09,9.324488995792708
2020-01-10,9.672109655837847
2020-01-11,10.18850397953115
2020-01-12,10.0029361582221
2020-01-13,9.153380701931875
2020-01-14,8.932657351494077
2020-01-15,9.483560845930922
2020-01-16,9.993851420245567
2020-01-17,10.8985050336256
2020-01-18,10.28349759217594
2020-01-19,9.637113084369384
2020-01-20,9.531805637533832
2020-01-21,10.32374790403256
2020-01-22,10.273084265252365
2020-01-23,11.181602895135951
2020-01-24,11.067644385528293
2020-01-25,11.000259386124748
2020-01-26,10.96152696530387
2020-01-27,10.572010602254757
2020-01-28,10.417610412539961
2020-01-29,11.098258772567458
2020-01-30,11.752159374443753
2020-01-31,11.951465162786008
2020-02-01,10.887953065331354
2020-02-02,10.335280515721081
2020-02-03,10.395641805930993
2020-02-04,9.936414026936365
2020-02-05,10.083667065892946
2020-02-06,10.79353007700915
2020-02-07,10.393140442133076
2020-02-08,10.837522053208763
2020-02-09,11.511473824317363
2020-02-10,11.169116559260528
2020-02-11,11.557833632889007
2020-02-12,12.247686918826487
2020-02-13,12.527225637519305
2020-02-14,11.956453075751943
2020-02-15,12.667357174683078
2020-02-16,11.419066857167794
2020-02-17,11.521649371674652
2020-02-18,11.44843382903528
2020-02-19,11.470154362201676
2020-02-20,11.937123912203738
2020-02-21,11.483605341053464
2020-02-22,10.893633627284736
2020-02-23,10.771344272883608
2020-02-24,11.31668559415307
2020-02-25,11.499381951351147
2020-02-26,11.58461561947355
2020-02-27,12.004943519206053
2020-02-28,10.45930926468529
2020-02-29,10.394621063983266
2020-03-01,11.557356441598037
2020-03-02,11.50197567847341
2020-03-03,11.572973892718371
2020-03-04,11.14108736574266
2020-03-05,11.993666315709728
2020-03-06,11.585221423142913
2020-03-07,11.477135140577705
2020-03-08,10.525514030375799
2020-03-09,11.458284811990975
2020-03-10,11.578134881771287
2020-03-11,11.987879565964054
2020-03-12,12.673476480039914
2020-03-13,12.40578010394133
2020-03-14,11.887752294671529
2020-03-15,12.093429392615706
2020-03-16,12.295517611979465
2020-03-17,12.512366282720002
2020-03-18,13.205536408017814
2020-03-19,12.74563368400783
2020-03-20,12.147847587245503
2020-03-21,11.758364727808605
2020-03-22,12.498496562649667
2020-03-23,12.456037324023473
2020-03-24,12.950266333147004
2020-03-25,13.082306999091893
2020-03-26,12.717882603069308
2020-03-27,13.921406165913819
2020-03-28,13.555642767483826
2020-03-29,12.412230209175156
2020-03-30,12.947942349488324
2020-03-31,13.385141413868956
2020-04-01,12.38377368056646
2020-04-02,11.820948466931
2020-04-03,11.95162516588805
2020-04-04,13.142729005495005
2020-04-05,12.34568357065696
2020-04-06,12.677139598154048
2020-04-07,13.69143794493394
2020-04-08,13.192842630821445
2020-04-09,13.638067729423609
2020-04-10,13.0726536304835
2020-04-11,13.33511401763567
2020-04-12,14.237688801194718
2020-04-13,14.080405876195385
2020-04-14,14.037121240127856
2020-04-15,14.48284972137839
2020-04-16,14.838485208349516
2020-04-17,14.824966005912549
2020-04-18,14.128955312516293
2020-04-19,13.986620484049032
2020-04-20,13.416994905226714
2020-04-21,13.862772284000517
2020-04-22,13.654306178266646
2020-04-23,14.305861904157242
2020-04-24,14.209981295522553
2020-04-25,14.051314692132674
2020-04-26,14.259039187929638
2020-04-27,13.834853354844055
2020-04-28,14.12350666861056
2020-04-29,14.09224062420719
2020-04-30,14.076871243715253
2020-05-01,14.81890300916743
2020-05-02,14.764836521887183
2020-05-03,15.124347189208732
2020-05-04,14.749386901496532
2020-05-05,15.308432318972311
2020-05-06,16.235068658859532
2020-05-07,16.695941246708315
2020-05-08,16.365114968532467
2020-05-09,16.72468695514986
2020-05-10,16.392017809404315
2020-05-11,16.317519359304796
2020-05-12,15.701241398086871
2020-05-13,15.305985653982056
2020-05-14,15.517205671026643
2020-05-15,16.539515235422037
2020-05-16,16.48726002722025
2020-05-17,16.09954817162284
2020-05-18,15.907005291411643
2020-05-19,16.148134994022996
2020-05-20,16.170921089426365
2020-05-21,16.63198119788921
2020-05-22,16.694468143898163
2020-05-23,16.464077743472266
2020-05-24,16.820041913606147
2020-05-25,16.598521454535966
2020-05-26,17.115934138650925
2020-05-27,17.26510906435011
2020-05-28,17.827996833490836
2020-05-29,17.599408725261725
2020-05-30,17.411099222173092
2020-05-31,17.353037655113525
2020-06-01,17.13638683945618
2020-06-02,17.17437303176732
2020-06-03,17.1411612608755
2020-06-04,18.210726124752522
2020-06-05,17.474337059391992
2020-06-06,18.376794654015292
2020-06-07,18.436407229170797
2020-06-08,18.294887068158364
2020-06-09,17.539242382443323
2020-06-10,17.99810780753247
2020-06-11,17.92994597786614
2020-06-12,18.46891057660242
2020-06-13,18.004374315226073
2020-06-14,18.047235489542317
2020-06-15,18.368564965165284
2020-06-16,18.22494293728949
2020-06-17,18.37755522096695
2020-06-18,18.226344847294058
2020-06-19,17.992420750247465
2020-06-20,17.313374391786553
2020-06-21,16.940448070713426
2020-06-22,18.1603174431003
2020-06-23,18.94748516555776
2020-06-24,19.130862416081637
2020-06-25,19.455081801210774
2020-06-26,18.763487034762893
2020-06-27,18.807686565821665
2020-06-28,18.952872199643764
2020-06-29,18.830800675980424
2020-06-30,19.07228493180415
2020-07-01,19.36786349602762
2020-07-02,19.911282162870453
2020-07-03,19.77684870187045
2020-07-04,20.071401393820324
2020-07-05,19.707524041347295
2020-07-06,19.958051501808843
2020-07-07,19.109976822468692
2020-07-08,19.64081909869915
2020-07-09,20.10595224373764
2020-07-10,20.60414868776455
2020-07-11,20.536658484994888
2020-07-12,20.516441874677696
2020-07-13,20.355812670704115
2020-07-14,20.847288391231494
2020-07-15,20.896080502455995
2020-07-16,21.536886679080435
2020-07-17,21.25220277935476
2020-07-18,21.086270031430463
2020-07-19,20.901222544886913
2020-07-20,20.889018775495085
2020-07-21,21.188582320774277
2020-07-22,20.50440800359657
2020-07-23,21.162097774626183
2020-07-24,20.957113379036862
2020-07-25,20.57524647854394
2020-07-26,20.40490214150515
2020-07-27,20.09663246202073
2020-07-28,20.192318167451887
2020-07-29,20.76965083404281
2020-07-30,22.070329962437015
2020-07-31,21.52329512329336
2020-08-01,20.872730605955034
2020-08-02,21.477262446720403
2020-08-03,20.623503972509695
2020-08-04,21.345102178310565
2020-08-05,21.34541541981389
2020-08-06,21.701397855375532
2020-08-07,21.40322343091195
2020-08-08,21.77929723847562
2020-08-09,21.916667632686575
2020-08-10,22.355026420827322
2020-08-11,22.495866661398424
2020-08-12,22.340707300096554
2020-08-13,21.877437955701286
2020-08-14,21.098037446255567
2020-08-15,21.12697210864878
2020-08-16,20.505957736427632
2020-08-17,20.832903623837247
2020-08-18,21.0580122492636
2020-08-19,22.099537365345636
2020-08-20,21.40429171232745
2020-08-21,22.171900997138177
2020-08-22,22.494568775913965
2020-08-23,22.30905935657247
2020-08-24,22.08969393170849
2020-08-25,22.532507457864078
2020-08-26,22.435134542641034
2020-08-27,22.551821702238
2020-08-28,21.58090846454124
2020-08-29,21.624509285132127
2020-08-30,21.9572099479493
2020-08-31,21.56949570272814
2020-09-01,21.172061505360602
2020-09-02,20.517863062360853
2020-09-03,20.423778764693857
2020-09-04,20.60620060933448
2020-09-05,21.27027834626912
2020-09-06,21.26713372336864
2020-09-07,20.44400542174229
2020-09-08,20.8363876171128
2020-09-09,20.210938694262012
2020-09-10,20.175874673022115
2020-09-11,20.039385581479564
2020-09-12,20.73161844939178
2020-09-13,20.946697149141166
2020-09-14,20.92216317722963
2020-09-15,19.61611967174074
2020-09-16,19.730970239016028
2020-09-17,20.398692804383472
2020-09-18,20.097915587910137
2020-09-19,20.3388746494079
2020-09-20,20.05392723560908
2020-09-21,19.844626837327816
2020-09-22,19.223945273088376
2020-09-23,19.68319434012539
2020-09-24,18.97822002207686
2020-09-25,19.05388187278389
2020-09-26,18.61534292985864
2020-09-27,18.3087216057299
2020-09-28,17.86747450200577
2020-09-29,18.254359929133596
2020-09-30,17.972640895952267
2020-10-01,18.461581883074686
2020-10-02,17.858842610987658
2020-10-03,17.416856994776673
2020-10-04,16.74006014748724
2020-10-05,17.606470339585666
2020-10-06,17.801089572551547
2020-10-07,17.916839663833034
2020-10-08,18.456579665578115
2020-10-09,18.569873564061062
2020-10-10,18.553361582149503
2020-10-11,17.9381981560957
2020-10-12,17.517267979078476
2020-10-13,17.594911800253932
2020-10-14,16.37544184177954
2020-10-15,16.041353587487514
2020-10-16,16.932547359083127
2020-10-17,17.197685939656633
2020-10-18,16.941985137278557
2020-10-19,16.276174519533917
2020-10-20,15.658404634253847
2020-10-21,16.02568635898101
2020-10-22,16.38536060730408
2020-10-23,16.032990803929174
2020-10-24,16.164429433353042
2020-10-25,15.612662221648584
2020-10-26,15.71694853445095
2020-10-27,14.75519979098594
2020-10-28,14.469311292257093
2020-10-29,16.21817566321722
2020-10-30,16.528278051720527
2020-10-31,16.15996910837383
2020-11-01,15.82601889790444
2020-11-02,15.374000639752445
2020-11-03,14.80347126529613
2020-11-04,15.191838432406705
2020-11-05,14.572778448873926
2020-11-06,14.088120591041658
2020-11-07,13.766890724354647
2020-11-08,13.679329009870386
2020-11-09,14.181744348290557
2020-11-10,14.863725402632092
2020-11-11,14.896830771556434
2020-11-12,15.189822366722133
2020-11-13,14.225993671667384
2020-11-14,13.694639854134298
2020-11-15,13.461560124288148
2020-11-16,14.00529317603429
2020-11-17,14.041400424115777
2020-11-18,13.379912298423745
2020-11-19,13.167817978058501
2020-11-20,13.347569276910946
2020-11-21,14.447754821110887
2020-11-22,12.759456855524355
2020-11-23,11.673735612971852
2020-11-24,12.211103140590193
2020-11-25,12.179909057844775
2020-11-26,11.925744727074019
2020-11-27,11.509642457990967
2020-11-28,12.481975288948574
2020-11-29,12.306014293548929
2020-11-30,12.28871705708907
2020-12-01,11.681943979312887
2020-12-02,11.572144589665825
2020-12-03,12.067235763780461
2020-12-04,12.164341517562118
2020-12-05,11.436546525560066
2020-12-06,11.53010327040655
2020-12-07,12.49974060357703
2020-12-08,12.508148384036971
2020-12-09,11.63252738512065
2020-12-10,12.294660474303182
2020-12-11,12.494181760096517
2020-12-12,12.865775482076247
2020-12-13,11.748500687793157
2020-12-14,11.580215513202415
2020-12-15,11.773593133334813
2020-12-16,12.161312918738002
2020-12-17,11.1877341371145
2020-12-18,11.636316949006103
2020-12-19,11.55944914788502
2020-12-20,12.22120287649325
2020-12-21,12.370103262044577
2020-12-22,11.259093262423036
2020-12-23,11.102437200369092
2020-12-24,11.735116373491884
2020-12-25,11.66867017607908
2020-12-26,12.584269068724474
2020-12-27,11.27882652091587
2020-12-28,11.773876602948759
2020-12-29,11.163268048942719
2020-12-30,10.198228805060632
2020-12-31,9.35879904141088
2021-01-01,10.630045301822244
2021-01-02,9.863775007525094
2021-01-03,9.494522139347035
2021-01-04,9.896418962964354
2021-01-05,9.93339723036468
2021-01-06,9.676343018924053
2021-01-07,9.209726196462041
2021-01-08,9.54738413407923
2021-01-09,9.48584836929167
2021-01-10,9.764716541903763
2021-01-11,10.242338043478279
2021-01-12,10.121037727517264
2021-01-13,9.34649580729793
2021-01-14,9.360353627853215
2021-01-15,9.84146118822817
2021-01-16,10.153892414519591
2021-01-17,10.989911182155826
2021-01-18,10.336256363713854
2021-01-19,9.754268913270263
2021-01-20,9.724104987517329
2021-01-21,10.75075528035275
2021-01-22,10.630416065208964
2021-01-23,11.341186110168307
2021-01-24,11.158691164821862
2021-01-25,11.052742482371357
2021-01-26,11.078474174908411
2021-01-27,10.764150303389151
2021-01-28,10.844488072060885
2021-01-29,11.45547129886999
2021-01-30,11.911614316910125
2021-01-31,12.042355755772501
2021-02-01,10.940234126246775
2021-02-02,10.451963299574944
2021-02-03,10.587439911228106
2021-02-04,10.362860216979204
2021-02-05,10.440347877290021
2021-02-06,10.952345212549659
2021-02-07,10.483277944223428
2021-02-08,10.88893426743362
2021-02-09,11.627172257143101
2021-02-10,11.359817727922326
2021-02-11,11.983078233702663
2021-02-12,12.603069360734914
2021-02-13,12.684655690392168
2021-02-14,12.045130806400659
2021-02-15,12.717248645371672
2021-02-16,11.533198698416111
2021-02-17,11.71075433509384
2021-02-18,11.872067196144132
2021-02-19,11.823928093539848
2021-02-20,12.092965546628525
2021-02-21,11.570732653988436
2021-02-22,10.94203006953026
2021-02-23,10.884053305220618
2021-02-24,11.504456025888599
2021-02-25,11.921784160172157
2021-02-26,11.937275537168198
2021-02-27,12.159801393627552
2021-02-28,10.545594204264482
2021-03-01,10.544870086287933
2021-03-02,11.66953393428696
2021-03-03,11.68938088947535
2021-03-04,11.995182309528467
2021-03-05,11.493728377239114
2021-03-06,12.148681959164776
2021-03-07,11.671840922814011
2021-03-08,11.525350256195523
2021-03-09,10.638373327558007
2021-03-10,11.6465389598535
2021-03-11,12.001352852719636
2021-03-12,12.341682620734755
2021-03-13,12.82979694653486
2021-03-14,12.493835957373753
2021-03-15,11.93752255961999
2021-03-16,12.207948481538475
2021-03-17,12.485520708100424
2021-03-18,12.93740564483425
2021-03-19,13.561215482632857
2021-03-20,12.903866035304075
2021-03-21,12.237831653740248
2021-03-22,11.81005942697374
2021-03-23,12.61491585783394
2021-03-24,12.647895860437627
2021-03-25,13.377096018285217
2021-03-26,13.439691409761034
2021-03-27,12.8777162252184
2021-03-28,14.012869470852667
2021-03-29,13.608678139501388
2021-03-30,12.529836831901157
2021-03-31,13.140822150101144
2021-04-01,13.812815932444114
2021-04-02,12.741818738453517
2021-04-03,11.98125363211379
2021-04-04,12.04336901098379
2021-04-05,13.195855166045497
2021-04-06,12.463195704549175
2021-04-07,12.869747339843201
2021-04-08,14.118673717676755
2021-04-09,13.55029618825648
2021-04-10,13.797645423577091
2021-04-11,13.163553402829246
2021-04-12,13.387301123712612
2021-04-13,14.35419037438715
2021-04-14,14.271956430995878
2021-04-15,14.463278986513828
2021-04-16,14.839230571691571
2021-04-17,14.997021485235672
2021-04-18,14.91488086058334
2021-04-19,14.18023787734607
2021-04-20,14.102319879135004
2021-04-21,13.607865213423295
2021-04-22,14.288407322246513
2021-04-23,14.010335191786556
2021-04-24,14.46422685555756
2021-04-25,14.299911002354062
2021-04-26,14.102799787674973
2021-04-27,14.37512603205522
2021-04-28,14.026289014424409
2021-04-29,14.549854855531954
2021-04-30,14.449115485577767
2021-05-01,14.23619602231766
2021-05-02,14.909884588864346
2021-05-03,14.817440883108501
2021-05-04,15.24159389077946
2021-05-05,14.941994695440002
2021-05-06,15.7359357715916
2021-05-07,16.593052656317266
2021-05-08,16.856300363788574
2021-05-09,16.457028784406326
2021-05-10,16.77809619165591
2021-05-11,16.50991947719578
2021-05-12,16.510612979076992
2021-05-13,16.12904615381315
2021-05-14,15.664075341694112
2021-05-15,15.677468431059395
2021-05-16,16.63112905441553
2021-05-17,16.54016900910728
2021-05-18,16.216757671213422
2021-05-19,16.099227998455152
2021-05-20,16.57490782675184
2021-05-21,16.52783976641806
2021-05-22,16.7909594846245
2021-05-23,16.78471277169701
2021-05-24,16.515564014113096
2021-05-25,16.93580809964347
2021-05-26,16.789314101516503
2021-05-27,17.541324147989403
2021-05-28,17.620725446382654
2021-05-29,17.985785148145702
2021-05-30,17.68860522888578
2021-05-31,17.461705753941207
2021-06-01,17.53078829229053
2021-06-02,17.326701041970537
2021-06-03,17.59950867637013
2021-06-04,17.496756457293237
2021-06-05,18.368730347022435
2021-06-06,17.563985213816746
2021-06-07,18.428082019763465
2021-06-08,18.55238339892405
2021-06-09,18.48630100704588
2021-06-10,17.96565849035721
2021-06-11,18.35513987476856
2021-06-12,18.08951604600868
2021-06-13,18.560223711858626
2021-06-14,18.05739431078309
2021-06-15,18.164979603816725
2021-06-16,18.561749792694684
2021-06-17,18.653101275486215
2021-06-18,18.7362708010603
2021-06-19,18.387511920569366
2021-06-20,18.085219517421223
2021-06-21,17.36774727466231
2021-06-22,17.059394918022313
2021-06-23,18.354541755168267
2021-06-24,19.376511192144555
2021-06-25,19.49026999028716
2021-06-26,19.61676589876718
2021-06-27,18.856633048426573
2021-06-28,18.862246299519626
2021-06-29,19.07185868324287
2021-06-30,19.024933897525752
2021-07-01,19.50114423973591
2021-07-02,19.72705002081317
2021-07-03,20.072713561054194
2021-07-04,19.869733705071376
2021-07-05,20.125715070569694
2021-07-06,19.82630189441747
2021-07-07,20.15203451917203
2021-07-08,19.538727371493962
2021-07-09,19.999954562522916
2021-07-10,20.267403424863602
2021-07-11,20.697134003032254
2021-07-12,20.591158988652275
2021-07-13,20.63549523924519
2021-07-14,20.55015824716162
2021-07-15,21.276483237760598
2021-07-16,21.255733276513386
2021-07-17,21.698916410044593
2021-07-18,21.34581353461777
2021-07-19,21.141426498222103
2021-07-20,21.020944640373152
