ds,trend,cap,floor,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,estacion_Invierno,estacion_Invierno_lower,estacion_Invierno_upper,estacion_Otoño,estacion_Otoño_lower,estacion_Otoño_upper,estacion_Primavera,estacion_Primavera_lower,estacion_Primavera_upper,estacion_Verano,estacion_Verano_lower,estacion_Verano_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,tmed_max,tmed_max_lower,tmed_max_upper,tmed_mean,tmed_mean_lower,tmed_mean_upper,tmed_min,tmed_min_lower,tmed_min_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-02-18,17.189790481190236,34.60000038146973,4.150000095367432,12.565595993631627,16.32909208156566,17.189790481190236,17.189790481190236,-2.807615399637834,-2.807615399637834,-2.807615399637834,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.893834342587061,-2.893834342587061,-2.893834342587061,0.04846733246009506,0.04846733246009506,0.04846733246009506,-4.310352795001416,-4.310352795001416,-4.310352795001416,0.0376498099982337,0.0376498099982337,0.0376498099982337,-0.02903442472939002,-0.02903442472939002,-0.02903442472939002,0.11525336767861716,0.11525336767861716,0.11525336767861716,0.0,0.0,0.0,14.382175081552402
2020-02-19,17.190064728981078,34.60000038146973,4.150000095367432,12.845470898854652,16.370809565408898,17.190064728981078,17.190064728981078,-2.5439733684098234,-2.5439733684098234,-2.5439733684098234,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6394935251257503,-2.6394935251257503,-2.6394935251257503,0.044912123833009736,0.044912123833009736,0.044912123833009736,-4.055608794675815,-4.055608794675815,-4.055608794675815,0.04080183576102939,0.04080183576102939,0.04080183576102939,-0.01848956149733875,-0.01848956149733875,-0.01848956149733875,0.11400971821326558,0.11400971821326558,0.11400971821326558,0.0,0.0,0.0,14.646091360571255
2020-02-20,17.190338978219625,34.60000038146973,4.150000095367432,12.533763253710786,16.178793091836578,17.190338978219625,17.190338978219625,-2.8596680671092374,-2.8596680671092374,-2.8596680671092374,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9980747401403574,-2.9980747401403574,-2.9980747401403574,0.04402331743809542,0.04402331743809542,0.04402331743809542,-4.412250524701238,-4.412250524701238,-4.412250524701238,0.03975115716675958,0.03975115716675958,0.03975115716675958,0.026066042993015175,0.026066042993015175,0.026066042993015175,0.11234063003810435,0.11234063003810435,0.11234063003810435,0.0,0.0,0.0,14.330670911110388
2020-02-21,17.1906132289057,34.60000038146973,4.150000095367432,12.336922282865638,15.86677273110029,17.1906132289057,17.1906132289057,-3.055450590568726,-3.055450590568726,-3.055450590568726,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1963755059237293,-3.1963755059237293,-3.1963755059237293,0.04846733246009506,0.04846733246009506,0.04846733246009506,-4.61604598410088,-4.61604598410088,-4.61604598410088,0.04080183576102939,0.04080183576102939,0.04080183576102939,0.03068388969537207,0.03068388969537207,0.03068388969537207,0.11024102565963134,0.11024102565963134,0.11024102565963134,0.0,0.0,0.0,14.135162638336976
2020-02-22,17.190887481039134,34.60000038146973,4.150000095367432,12.621765435918993,16.365549745696235,17.190887481039134,17.190887481039134,-2.646445181633878,-2.646445181633878,-2.646445181633878,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.775585106825244,-2.775585106825244,-2.775585106825244,0.02980246597718214,0.02980246597718214,0.02980246597718214,-4.174489371350956,-4.174489371350956,-4.174489371350956,0.038700488592503496,0.038700488592503496,0.038700488592503496,0.02142540741767715,0.02142540741767715,0.02142540741767715,0.1077145177736887,0.1077145177736887,0.1077145177736887,0.0,0.0,0.0,14.544442299405256
2020-02-23,17.191161734619754,34.60000038146973,4.150000095367432,12.13644169889977,15.898901616969237,17.191161734619754,17.191161734619754,-3.2287854112319057,-3.2287854112319057,-3.2287854112319057,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3294905625415994,-3.3294905625415994,-3.3294905625415994,0.044912123833009736,0.044912123833009736,0.044912123833009736,-4.7519098936372695,-4.7519098936372695,-4.7519098936372695,0.04710589730663446,0.04710589730663446,0.04710589730663446,-0.004068275283315882,-0.004068275283315882,-0.004068275283315882,0.10477342659300988,0.10477342659300988,0.10477342659300988,0.0,0.0,0.0,13.962376323387849
2020-02-24,17.19143598964738,34.60000038146973,4.150000095367432,12.655793835033974,16.19473046674803,17.19143598964738,17.19143598964738,-2.7255659566124066,-2.7255659566124066,-2.7255659566124066,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.800421460066949,-2.800421460066949,-2.800421460066949,0.0431345110431811,0.0431345110431811,0.0431345110431811,-4.208455065301594,-4.208455065301594,-4.208455065301594,0.034497784235438,0.034497784235438,0.034497784235438,-0.02658307859601436,-0.02658307859601436,-0.02658307859601436,0.10143858205055675,0.10143858205055675,0.10143858205055675,0.0,0.0,0.0,14.465870033034975
2020-02-25,17.191710246121843,34.60000038146973,4.150000095367432,12.614945877445939,16.36636219766468,17.191710246121843,17.191710246121843,-2.8396879201339864,-2.8396879201339864,-2.8396879201339864,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9083924134428103,-2.9083924134428103,-2.9083924134428103,0.04668972814655241,0.04668972814655241,0.04668972814655241,-4.327335965900688,-4.327335965900688,-4.327335965900688,0.0418525143552992,0.0418525143552992,0.0418525143552992,-0.029034424729381995,-0.029034424729381995,-0.029034424729381995,0.09773891803820578,0.09773891803820578,0.09773891803820578,0.0,0.0,0.0,14.352022325987857
2020-02-26,17.191984767025563,34.60000038146973,4.150000095367432,12.773937213881682,16.498522267409953,17.191984767025563,17.191984767025563,-2.613522764087402,-2.613522764087402,-2.613522764087402,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.688744073729461,-2.688744073729461,-2.688744073729461,0.04135691520592441,0.04135691520592441,0.04135691520592441,-4.106557497563749,-4.106557497563749,-4.106557497563749,0.046055198672337296,0.046055198672337296,0.046055198672337296,-0.018489561497308214,-0.018489561497308214,-0.018489561497308214,0.09371087113936777,0.09371087113936777,0.09371087113936777,0.0,0.0,0.0,14.57846200293816
2020-02-27,17.192259289378548,34.60000038146973,4.150000095367432,13.051235505834306,16.65775009672852,17.192259289378548,17.192259289378548,-2.356046989336145,-2.356046989336145,-2.356046989336145,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4715106335444244,-2.4715106335444244,-2.4715106335444244,0.03869049602118144,0.03869049602118144,0.03869049602118144,-3.868796182251492,-3.868796182251492,-3.868796182251492,0.028193742729860322,0.028193742729860322,0.028193742729860322,0.0260660429929241,0.0260660429929241,0.0260660429929241,0.08939760121535484,0.08939760121535484,0.08939760121535484,0.0,0.0,0.0,14.836212300042403
2020-02-28,17.192533813180624,34.60000038146973,4.150000095367432,12.011557797501236,15.536922628074954,17.192533813180624,17.192533813180624,-3.392285754700431,-3.392285754700431,-3.392285754700431,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5078176999783355,-3.5078176999783355,-3.5078176999783355,0.050244945249923734,0.050244945249923734,0.050244945249923734,-4.938721858213688,-4.938721858213688,-4.938721858213688,0.05025790302940276,0.05025790302940276,0.05025790302940276,0.030683889695374604,0.030683889695374604,0.030683889695374604,0.0848480555825297,0.0848480555825297,0.0848480555825297,0.0,0.0,0.0,13.800248058480193
2020-02-29,17.192808338431607,34.60000038146973,4.150000095367432,12.707017545008098,16.34127753344561,17.192808338431607,17.192808338431607,-2.673478887094476,-2.673478887094476,-2.673478887094476,1.3304013099560261,1.3304013099560261,1.3304013099560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7750201967710058,-2.7750201967710058,-2.7750201967710058,0.0324688851619251,0.0324688851619251,0.0324688851619251,-4.174489533312935,-4.174489533312935,-4.174489533312935,0.03659914142397761,0.03659914142397761,0.03659914142397761,0.021425407417685796,0.021425407417685796,0.021425407417685796,0.08011590225884396,0.08011590225884396,0.08011590225884396,0.0,0.0,0.0,14.519329451337132
2020-03-01,17.193082865131334,34.60000038146973,4.150000095367432,13.304243293761747,16.93899983997767,17.193082865131334,17.193082865131334,-2.189214161096199,-2.189214161096199,-2.189214161096199,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.260404246583886,-2.260404246583886,-2.260404246583886,0.02535845095518249,0.02535845095518249,0.02535845095518249,-3.7159497496637353,-3.7159497496637353,-3.7159497496637353,0.05130858162367256,0.05130858162367256,0.05130858162367256,-0.004068275283196833,-0.004068275283196833,-0.004068275283196833,0.07525836077088452,0.07525836077088452,0.07525836077088452,0.0,0.0,0.0,15.003868704035135
2020-03-02,17.19335739327962,34.60000038146973,4.150000095367432,13.175587609561525,16.796477297471796,17.19335739327962,17.19335739327962,-2.278348971427224,-2.278348971427224,-2.278348971427224,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.3221008540574353,-2.3221008540574353,-2.3221008540574353,0.02091443593318284,0.02091443593318284,0.02091443593318284,-3.766898290589693,-3.766898290589693,-3.766898290589693,0.04500453009808117,0.04500453009808117,0.04500453009808117,-0.026583078596067563,-0.026583078596067563,-0.026583078596067563,0.07033496122627916,0.07033496122627916,0.07033496122627916,0.0,0.0,0.0,14.915008421852395
2020-03-03,17.1936319228763,34.60000038146973,4.150000095367432,12.80937457117846,16.50497118746667,17.1936319228763,17.1936319228763,-2.4965720739168935,-2.4965720739168935,-2.4965720739168935,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.5329439129082285,-2.5329439129082285,-2.5329439129082285,0.04135691520592441,0.04135691520592441,0.04135691520592441,-3.9876770828505848,-3.9876770828505848,-3.9876770828505848,0.034497784235438,0.034497784235438,0.034497784235438,-0.029034424729373978,-0.029034424729373978,-0.029034424729373978,0.06540626372070892,0.06540626372070892,0.06540626372070892,0.0,0.0,0.0,14.697059848959405
2020-03-04,17.19390645392119,34.60000038146973,4.150000095367432,12.494339263615263,16.107503610978302,17.19390645392119,17.19390645392119,-2.8236080876182434,-2.8236080876182434,-2.8236080876182434,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.8656510967607995,-2.8656510967607995,-2.8656510967607995,0.03780170657883908,0.03780170657883908,0.03780170657883908,-4.3273358039387135,-4.3273358039387135,-4.3273358039387135,0.04500453009808117,0.04500453009808117,0.04500453009808117,-0.018489561497418868,-0.018489561497418868,-0.018489561497418868,0.060532570639975025,0.060532570639975025,0.060532570639975025,0.0,0.0,0.0,14.370298366302947
2020-03-05,17.194180986414125,34.60000038146973,4.150000095367432,12.74554078554923,16.256266642136826,17.194180986414125,17.194180986414125,-2.668695273871729,-2.668695273871729,-2.668695273871729,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.750533980900104,-2.750533980900104,-2.750533980900104,0.03780170657883908,0.03780170657883908,0.03780170657883908,-4.216946731732219,-4.216946731732219,-4.216946731732219,0.04973257375228157,0.04973257375228157,0.04973257375228157,0.026066042992943857,0.026066042992943857,0.026066042992943857,0.05577266403543125,0.05577266403543125,0.05577266403543125,0.0,0.0,0.0,14.525485712542396
2020-03-06,17.19445552035492,34.60000038146973,4.150000095367432,13.137809600061974,16.71948564447305,17.19445552035492,17.19445552035492,-2.25285593491506,-2.25285593491506,-2.25285593491506,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.334722423628457,-2.334722423628457,-2.334722423628457,0.03158007876701078,0.03158007876701078,0.03158007876701078,-3.7838814614889653,-3.7838814614889653,-3.7838814614889653,0.038700488592503496,0.038700488592503496,0.038700488592503496,0.03068388969535448,0.03068388969535448,0.03068388969535448,0.0511825990180428,0.0511825990180428,0.0511825990180428,0.0,0.0,0.0,14.941599585439862
2020-03-07,17.19473005574341,34.60000038146973,4.150000095367432,12.736596316493284,16.538821667759915,17.19473005574341,17.19473005574341,-2.5897236872306353,-2.5897236872306353,-2.5897236872306353,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.6579636767288624,-2.6579636767288624,-2.6579636767288624,0.028913676534839772,0.028913676534839772,0.028913676534839772,-4.106557659525725,-4.106557659525725,-4.106557659525725,0.04080183576102939,0.04080183576102939,0.04080183576102939,0.02142540741766158,0.02142540741766158,0.02142540741766158,0.046814582080565215,0.046814582080565215,0.046814582080565215,0.0,0.0,0.0,14.605006368512775
2020-03-08,17.195004592579416,34.60000038146973,4.150000095367432,11.886606734717486,15.630241197471124,17.195004592579416,17.195004592579416,-3.416073490469942,-3.416073490469942,-3.416073490469942,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-3.454721175672159,-3.454721175672159,-3.454721175672159,0.0431345110431811,0.0431345110431811,0.0431345110431811,-4.9217386873144156,-4.9217386873144156,-4.9217386873144156,0.04500453009808117,0.04500453009808117,0.04500453009808117,-0.004068275283241516,-0.004068275283241516,-0.004068275283241516,0.04271596048545908,0.04271596048545908,0.04271596048545908,0.0,0.0,0.0,13.778931102109475
2020-03-09,17.19527913086276,34.60000038146973,4.150000095367432,12.656928027899585,16.300845504257847,17.19527913086276,17.19527913086276,-2.7121425742911534,-2.7121425742911534,-2.7121425742911534,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.7244878411325715,-2.7244878411325715,-2.7244878411325715,0.03513528739409611,0.03513528739409611,0.03513528739409611,-4.182980794838614,-4.182980794838614,-4.182980794838614,0.04447919581095313,0.04447919581095313,0.04447919581095313,-0.02658307859598486,-0.02658307859598486,-0.02658307859598486,0.03892834543740318,0.03892834543740318,0.03892834543740318,0.0,0.0,0.0,14.483136556571608
2020-03-10,17.195553670593274,34.60000038146973,4.150000095367432,13.531715818704608,17.341742877064192,17.195553670593274,17.195553670593274,-1.7320411347927172,-1.7320411347927172,-1.7320411347927172,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.7384935978600322,-1.7384935978600322,-1.7384935978600322,0.024914030805153375,0.024914030805153375,0.024914030805153375,-3.180986587758683,-3.180986587758683,-3.180986587758683,0.038700488592503496,0.038700488592503496,0.038700488592503496,-0.02903442472936595,-0.02903442472936595,-0.02903442472936595,0.03548688779668091,0.03548688779668091,0.03548688779668091,0.0,0.0,0.0,15.463512535800557
2020-03-11,17.195828211770777,34.60000038146973,4.150000095367432,13.952641628699872,17.501332822680865,17.195828211770777,17.195828211770777,-1.5237934717687667,-1.5237934717687667,-1.5237934717687667,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.5377236309727964,-1.5377236309727964,-1.5377236309727964,0.021803242328097158,0.021803242328097158,0.021803242328097158,-2.9687004337002736,-2.9687004337002736,-2.9687004337002736,0.03029508989838622,0.03029508989838622,0.03029508989838622,-0.018489561497388333,-0.018489561497388333,-0.018489561497388333,0.03241972070141815,0.03241972070141815,0.03241972070141815,0.0,0.0,0.0,15.672034740002012
2020-03-12,17.1961027543951,34.60000038146973,4.150000095367432,14.055008978274348,17.759068080752478,17.1961027543951,17.1961027543951,-1.272816282950471,-1.272816282950471,-1.272816282950471,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.3286299047241825,-1.3286299047241825,-1.3286299047241825,0.024914056234011307,0.024914056234011307,0.024914056234011307,-2.7564134698319824,-2.7564134698319824,-2.7564134698319824,0.02399103837279483,0.02399103837279483,0.02399103837279483,0.026066042992971588,0.026066042992971588,0.026066042992971588,0.029747578780739928,0.029747578780739928,0.029747578780739928,0.0,0.0,0.0,15.923286471444628
2020-03-13,17.196377298466068,34.60000038146973,4.150000095367432,13.447129065416748,17.137473178311257,17.196377298466068,17.196377298466068,-1.8691262124657833,-1.8691262124657833,-1.8691262124657833,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.927293700952479,-1.927293700952479,-1.927293700952479,0.0324688851619251,0.0324688851619251,0.0324688851619251,-3.3762908666136315,-3.3762908666136315,-3.3762908666136315,0.0376498099982337,0.0376498099982337,0.0376498099982337,0.030683889695379676,0.030683889695379676,0.030683889695379676,0.02748359879131623,0.02748359879131623,0.02748359879131623,0.0,0.0,0.0,15.327251086000285
2020-03-14,17.196651843983503,34.60000038146973,4.150000095367432,13.340320925984775,17.0259645291702,17.196651843983503,17.196651843983503,-1.972021801414419,-1.972021801414419,-1.972021801414419,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.01908051046497,-2.01908051046497,-2.01908051046497,0.04135691520592441,0.04135691520592441,0.04135691520592441,-3.4612055873761576,-3.4612055873761576,-3.4612055873761576,0.021889691204268952,0.021889691204268952,0.021889691204268952,0.021425407417637366,0.021425407417637366,0.021425407417637366,0.025633301632914007,0.025633301632914007,0.025633301632914007,0.0,0.0,0.0,15.224630042569084
2020-03-15,17.19692639094723,34.60000038146973,4.150000095367432,13.36268294840007,17.010242811700113,17.19692639094723,17.19692639094723,-1.9269781916831752,-1.9269781916831752,-1.9269781916831752,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.9471046673299044,-1.9471046673299044,-1.9471046673299044,0.030691272372096463,0.030691272372096463,0.030691272372096463,-3.3932735516269723,-3.3932735516269723,-3.3932735516269723,0.03659914142397761,0.03659914142397761,0.03659914142397761,-0.004068275283213113,-0.004068275283213113,-0.004068275283213113,0.024194750929942613,0.024194750929942613,0.024194750929942613,0.0,0.0,0.0,15.269948199264054
2020-03-16,17.197200939357074,34.60000038146973,4.150000095367432,14.350200070914955,18.020370414446703,17.197200939357074,17.197200939357074,-0.9912236395550622,-0.9912236395550622,-0.9912236395550622,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-0.9877994397943715,-0.9877994397943715,-0.9877994397943715,0.027136063745011128,0.027136063745011128,0.027136063745011128,-2.416754343838915,-2.416754343838915,-2.416754343838915,0.022940369798538737,0.022940369798538737,0.022940369798538737,-0.026583078596005064,-0.026583078596005064,-0.026583078596005064,0.02315887883531429,0.02315887883531429,0.02315887883531429,0.0,0.0,0.0,16.20597729980201
2020-03-17,17.197475489212863,34.60000038146973,4.150000095367432,13.902256640067094,17.540182754495497,17.197475489212863,17.197475489212863,-1.5203133820257841,-1.5203133820257841,-1.5203133820257841,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.5137889228379657,-1.5137889228379657,-1.5137889228379657,0.018248033701011822,0.018248033701011822,0.018248033701011822,-2.951717262801001,-2.951717262801001,-2.951717262801001,0.04080183576102939,0.04080183576102939,0.04080183576102939,-0.029034424729380833,-0.029034424729380833,-0.029034424729380833,0.022509965541562475,0.022509965541562475,0.022509965541562475,0.0,0.0,0.0,15.67716210718708
2020-03-18,17.19775004051443,34.60000038146973,4.150000095367432,13.862981921557548,17.519841857472283,17.19775004051443,17.19775004051443,-1.5132075609019098,-1.5132075609019098,-1.5132075609019098,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.5169442546854464,-1.5169442546854464,-1.5169442546854464,0.02980246597718214,0.02980246597718214,0.02980246597718214,-2.9517175867249565,-2.9517175867249565,-2.9517175867249565,0.026092395561334445,0.026092395561334445,0.026092395561334445,-0.01848956149737438,-0.01848956149737438,-0.01848956149737438,0.022226255280910934,0.022226255280910934,0.022226255280910934,0.0,0.0,0.0,15.684542479612519
2020-03-19,17.19802459326158,34.60000038146973,4.150000095367432,13.060759910608672,16.871998711936037,17.19802459326158,17.19802459326158,-2.1852020764778777,-2.1852020764778777,-2.1852020764778777,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.2335488079254424,-2.2335488079254424,-2.2335488079254424,0.018248033701011822,0.018248033701011822,0.018248033701011822,-3.681983893751121,-3.681983893751121,-3.681983893751121,0.05130858162367256,0.05130858162367256,0.05130858162367256,0.026066042992999316,0.026066042992999316,0.026066042992999316,0.02228068845456558,0.02228068845456558,0.02228068845456558,0.0,0.0,0.0,15.0128225167837
2020-03-20,17.198299147454158,34.60000038146973,4.150000095367432,12.860300409706618,16.174901481537734,17.198299147454158,17.198299147454158,-2.665221321066409,-2.665221321066409,-2.665221321066409,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.718546937790814,-2.718546937790814,-2.718546937790814,0.03424648099918179,0.03424648099918179,0.03424648099918179,-4.182980470914662,-4.182980470914662,-4.182980470914662,0.05130858162367256,0.05130858162367256,0.05130858162367256,0.030683889695374,0.030683889695374,0.030683889695374,0.022641727029030858,0.022641727029030858,0.022641727029030858,0.0,0.0,0.0,14.53307782638775
2020-03-21,17.198573703091974,34.60000038146973,4.150000095367432,12.441583862906738,16.175860964165558,17.198573703091974,17.198573703091974,-2.9514690423728704,-2.9514690423728704,-2.9514690423728704,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.996168698320405,-2.996168698320405,-2.996168698320405,0.0324688851619251,0.0324688851619251,0.0324688851619251,-4.4462165425758275,-4.4462165425758275,-4.4462165425758275,0.038700488592503496,0.038700488592503496,0.038700488592503496,0.021425407417613156,0.021425407417613156,0.021425407417613156,0.023274248529921073,0.023274248529921073,0.023274248529921073,0.0,0.0,0.0,14.247104660719103
2020-03-22,17.198848260174863,34.60000038146973,4.150000095367432,13.09083989926681,16.88706150376911,17.198848260174863,17.198848260174863,-2.21194345233817,-2.21194345233817,-2.21194345233817,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-2.232015659943265,-2.232015659943265,-2.232015659943265,0.027136063745011128,0.027136063745011128,0.027136063745011128,-3.681984055713095,-3.681984055713095,-3.681984055713095,0.043953861523825084,0.043953861523825084,0.043953861523825084,-0.004068275283257795,-0.004068275283257795,-0.004068275283257795,0.024140482888353198,0.024140482888353198,0.024140482888353198,0.0,0.0,0.0,14.986904807836693
2020-03-23,17.19912281870265,34.60000038146973,4.150000095367432,13.696131554006145,17.386736220502883,17.19912281870265,17.19912281870265,-1.5353057461441837,-1.5353057461441837,-1.5353057461441837,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.5339236336141044,-1.5339236336141044,-1.5339236336141044,0.018248033701011822,0.018248033701011822,0.018248033701011822,-2.968699947814344,-2.968699947814344,-2.968699947814344,0.0376498099982337,0.0376498099982337,0.0376498099982337,-0.026583078595992276,-0.026583078595992276,-0.026583078595992276,0.025200966065912916,0.025200966065912916,0.025200966065912916,0.0,0.0,0.0,15.663817072558468
2020-03-24,17.19939737867516,34.60000038146973,4.150000095367432,13.945492229083214,17.68696344268347,17.19939737867516,17.19939737867516,-1.4488000472880362,-1.4488000472880362,-1.4488000472880362,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.4461811073534108,-1.4461811073534108,-1.4461811073534108,0.020025646490840467,0.020025646490840467,0.020025646490840467,-2.8837857129377484,-2.8837857129377484,-2.8837857129377484,0.038700488592503496,0.038700488592503496,0.038700488592503496,-0.0290344247293499,-0.0290344247293499,-0.0290344247293499,0.026415484794724366,0.026415484794724366,0.026415484794724366,0.0,0.0,0.0,15.750597331387125
2020-03-25,17.199671940092216,34.60000038146973,4.150000095367432,13.871658994981756,17.67456722632607,17.199671940092216,17.199671940092216,-1.4150007188917035,-1.4150007188917035,-1.4150007188917035,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.424255145285613,-1.424255145285613,-1.424255145285613,0.011137616446841163,0.011137616446841163,0.011137616446841163,-2.849819695063156,-2.849819695063156,-2.849819695063156,0.035548462829707805,0.035548462829707805,0.035548462829707805,-0.01848956149748503,-0.01848956149748503,-0.01848956149748503,0.02774398789139452,0.02774398789139452,0.02774398789139452,0.0,0.0,0.0,15.784671221200512
2020-03-26,17.199946502953644,34.60000038146973,4.150000095367432,13.832101133210449,17.356284816845815,17.199946502953644,17.199946502953644,-1.6033298843306556,-1.6033298843306556,-1.6033298843306556,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.6585433687131699,-1.6585433687131699,-1.6585433687131699,0.02091443593318284,0.02091443593318284,0.02091443593318284,-3.0875806864514628,-3.0875806864514628,-3.0875806864514628,0.02924441130411641,0.02924441130411641,0.02924441130411641,0.026066042993011098,0.026066042993011098,0.026066042993011098,0.02914744138950316,0.02914744138950316,0.02914744138950316,0.0,0.0,0.0,15.596616618622988
2020-03-27,17.20022106725927,34.60000038146973,4.150000095367432,13.919785600198702,17.496425509985453,17.20022106725927,17.20022106725927,-1.4734641247179203,-1.4734641247179203,-1.4734641247179203,0.0,0.0,0.0,0.0,0.0,0.0,1.3788784705009938,1.3788784705009938,1.3788784705009938,0.0,0.0,0.0,-1.5347366215320626,-1.5347366215320626,-1.5347366215320626,0.03424648099918179,0.03424648099918179,0.03424648099918179,-2.968700595662251,-2.968700595662251,-2.968700595662251,0.02083902263001286,0.02083902263001286,0.02083902263001286,0.030683889695376533,0.030683889695376533,0.030683889695376533,0.030588607118765654,0.030588607118765654,0.030588607118765654,0.0,0.0,0.0,15.72675694254135
