fecha,tmax
2019-07-06,26.002241623043723
2019-07-07,26.219853461416392
2019-07-08,25.16269867426763
2019-07-09,25.687319947999175
2019-07-10,25.942505871493747
2019-07-11,26.377844233943836
2019-07-12,27.07145960624495
2019-07-13,26.538698366593003
2019-07-14,27.391587030856577
2019-07-15,27.004107600751375
2019-07-16,27.058265915980435
2019-07-17,27.052924325426176
2019-07-18,27.217639628318565
2019-07-19,27.149564861360375
2019-07-20,26.721817539807063
2019-07-21,27.7604989211712
2019-07-22,27.22123668417539
2019-07-23,26.72159759440774
2019-07-24,27.052076303810207
2019-07-25,26.55852745672523
2019-07-26,26.865311819049968
2019-07-27,26.837388768633744
2019-07-28,26.11238866197353
2019-07-29,26.6729414406727
2019-07-30,26.47296060719294
2019-07-31,28.4426564294413
2019-08-01,27.053902771482186
2019-08-02,27.45773643437385
2019-08-03,28.09967810646157
2019-08-04,27.490186940070537
2019-08-05,26.950454538279686
2019-08-06,27.233515117562124
2019-08-07,27.024058197150595
2019-08-08,26.70340604657543
2019-08-09,26.743546195044146
2019-08-10,27.622822978124404
2019-08-11,28.38092957513241
2019-08-12,28.275596896136957
2019-08-13,27.760935150548477
2019-08-14,28.074972127834513
2019-08-15,26.90371986740976
2019-08-16,26.31914176549086
2019-08-17,27.030785168787645
2019-08-18,27.17594369735253
2019-08-19,27.184952588863133
2019-08-20,27.9997211740995
2019-08-21,26.819140593565066
2019-08-22,26.372721875564068
2019-08-23,27.462853513513572
2019-08-24,27.69656214196339
2019-08-25,26.959378016696206
2019-08-26,28.14935608444725
2019-08-27,27.143827079250478
2019-08-28,27.651034963510746
2019-08-29,27.087437675606825
2019-08-30,27.20695309823258
2019-08-31,26.97406744291793
2019-09-01,26.404206754233435
2019-09-02,25.95948498718039
2019-09-03,25.81292888013126
2019-09-04,26.033772009730143
2019-09-05,25.93061512823593
2019-09-06,25.59754165603828
2019-09-07,25.617340483182545
2019-09-08,25.274535739058038
2019-09-09,25.255521561844574
2019-09-10,26.053229252863506
2019-09-11,25.606492438205297
2019-09-12,25.18143710274917
2019-09-13,25.548694110726633
2019-09-14,25.289263679761305
2019-09-15,25.07347232037563
2019-09-16,24.230657104620235
2019-09-17,25.339087665973675
2019-09-18,25.36535928026104
2019-09-19,25.033898934726263
2019-09-20,25.36342304991358
2019-09-21,24.865116015185187
2019-09-22,24.486259195962383
2019-09-23,24.538300471734303
2019-09-24,24.867240127670367
2019-09-25,24.667720068753777
2019-09-26,24.76335067772216
2019-09-27,24.80588760354668
2019-09-28,24.333904424089365
2019-09-29,23.945809843290004
2019-09-30,23.1382473886517
2019-10-01,24.255613866957855
2019-10-02,24.442449481413295
2019-10-03,25.134640711772896
2019-10-04,23.072771376126294
2019-10-05,23.58867282865727
2019-10-06,23.30102147174383
2019-10-07,24.12831373414911
2019-10-08,24.040742007110996
2019-10-09,23.925672511307077
2019-10-10,23.123401003367974
2019-10-11,23.71042267885102
2019-10-12,22.934620450283195
2019-10-13,23.798354861430326
2019-10-14,22.692779172894888
2019-10-15,22.68760607753162
2019-10-16,22.18194457336691
2019-10-17,22.6899596121675
2019-10-18,23.3703423624013
2019-10-19,21.902559965523118
2019-10-20,22.289005576938163
2019-10-21,21.75173184156769
2019-10-22,21.66864752511942
2019-10-23,20.81888261997932
2019-10-24,21.951264343913593
2019-10-25,22.032589626469946
2019-10-26,22.735606244313693
2019-10-27,22.643947868804617
2019-10-28,21.02889058559558
2019-10-29,20.71569858851818
2019-10-30,21.842505359767394
2019-10-31,20.96217342997915
2019-11-01,22.292395852688824
2019-11-02,21.89545625604467
2019-11-03,21.307682236785627
2019-11-04,21.462054519275057
2019-11-05,22.10075272501428
2019-11-06,20.32513884934004
2019-11-07,20.220513218556114
2019-11-08,20.229776010437828
2019-11-09,21.153460768258324
2019-11-10,21.19909491994517
2019-11-11,21.194387864557022
2019-11-12,20.63877244668485
2019-11-13,21.209558023569432
2019-11-14,20.167644672320723
2019-11-15,20.290490760165707
2019-11-16,19.825486359937983
2019-11-17,19.92659912313001
2019-11-18,19.72438437545176
2019-11-19,19.963857803196788
2019-11-20,19.49839400464616
2019-11-21,19.912729092927535
2019-11-22,20.148576790836394
2019-11-23,19.783879015711456
2019-11-24,18.808214816015756
2019-11-25,19.694340676404135
2019-11-26,18.79520240762578
2019-11-27,19.095709523270138
2019-11-28,18.58989311885746
2019-11-29,19.517583727509482
2019-11-30,18.454395533053024
2019-12-01,18.353389887419464
2019-12-02,18.244819371326003
2019-12-03,17.878907016989256
2019-12-04,18.788384289839893
2019-12-05,18.06291402601903
2019-12-06,17.473968134678064
2019-12-07,18.590346450775463
2019-12-08,19.56984888220528
2019-12-09,18.925300629795416
2019-12-10,18.93127410483345
2019-12-11,20.040233749006997
2019-12-12,19.24166456226424
2019-12-13,18.792128046654252
2019-12-14,18.76540988407794
2019-12-15,16.879107982155734
2019-12-16,17.138469902146824
2019-12-17,16.92884131085435
2019-12-18,17.112261289298964
2019-12-19,17.10684279047164
2019-12-20,18.034682039401847
2019-12-21,19.65980352835685
2019-12-22,18.163658082440207
2019-12-23,18.556800229139146
2019-12-24,18.45092397386413
2019-12-25,18.543540533266647
2019-12-26,18.546330451423685
2019-12-27,17.977096737029957
2019-12-28,17.946023139418504
2019-12-29,17.592508576544994
2019-12-30,17.890844498577785
2019-12-31,17.005493244710646
2020-01-01,17.637707293900856
2020-01-02,17.325090329599643
2020-01-03,16.978752208527087
2020-01-04,17.924977822770188
2020-01-05,16.424644443343343
2020-01-06,16.51608734283174
2020-01-07,16.676760355800326
2020-01-08,15.926850915097582
2020-01-09,17.119452401810587
2020-01-10,16.80723315498692
2020-01-11,16.468296729983727
2020-01-12,15.748116999903946
2020-01-13,16.105400620034622
2020-01-14,17.37325689014354
2020-01-15,18.11792603604118
2020-01-16,17.480278204182458
2020-01-17,17.23979604747253
2020-01-18,16.711868062095093
2020-01-19,15.847510731143895
2020-01-20,16.051708248295164
2020-01-21,17.007344428100367
2020-01-22,16.492933797541617
2020-01-23,16.236694364408116
2020-01-24,16.33199707534579
2020-01-25,16.820952087724915
2020-01-26,17.84180105228898
2020-01-27,18.007802213329686
2020-01-28,17.04459724575426
2020-01-29,17.218983007951767
2020-01-30,17.68214101606271
2020-01-31,17.484383498337976
2020-02-01,18.063051536967148
2020-02-02,17.793268262614404
2020-02-03,17.630381823285177
2020-02-04,17.403970677413266
2020-02-05,17.373119661791115
2020-02-06,17.195325720693283
2020-02-07,17.0216773990623
2020-02-08,16.499323844626275
2020-02-09,16.848634503562423
2020-02-10,16.853578022868163
2020-02-11,18.05378457592214
2020-02-12,18.523225211297486
2020-02-13,17.275838817695096
2020-02-14,17.980493012575888
2020-02-15,17.17775758269427
2020-02-16,17.41943909026225
2020-02-17,17.556297176821566
2020-02-18,17.21791844340285
2020-02-19,17.626614382950624
2020-02-20,16.673250790784664
2020-02-21,16.766537437017867
2020-02-22,18.203000873358448
2020-02-23,17.117496655404242
2020-02-24,17.695621452034313
2020-02-25,17.113751423649852
2020-02-26,17.55228715909986
2020-02-27,17.621229892247545
2020-02-28,17.341877816578563
2020-02-29,18.483748099204597
2020-03-01,18.49127222713334
2020-03-02,18.476532872812868
2020-03-03,17.814316337715287
2020-03-04,17.59854998806709
2020-03-05,16.99734300105615
2020-03-06,18.301861917528935
2020-03-07,17.800098951485136
2020-03-08,17.081247388535964
2020-03-09,17.58793018193987
2020-03-10,19.364679606893752
2020-03-11,19.37954942134189
2020-03-12,19.157656268525628
2020-03-13,18.27556324051472
2020-03-14,18.566946290696027
2020-03-15,18.42868427446875
2020-03-16,19.66001993974136
2020-03-17,18.584392922303756
2020-03-18,17.934546122195652
2020-03-19,16.959808968042854
2020-03-20,16.80859354289849
2020-03-21,16.76501183897038
2020-03-22,17.403229364524822
2020-03-23,18.76837158038378
2020-03-24,18.491942471800684
2020-03-25,18.479467719403406
2020-03-26,17.891826061620094
2020-03-27,17.474670939883964
2020-03-28,17.33376374304189
2020-03-29,19.154083789744995
2020-03-30,18.5407273682145
2020-03-31,19.026263252936033
2020-04-01,18.439023926287952
2020-04-02,18.30012611099677
2020-04-03,17.174533418945305
2020-04-04,17.615779268653256
2020-04-05,18.687638115849282
2020-04-06,18.605721346202063
2020-04-07,19.487434016487
2020-04-08,19.392987599896752
2020-04-09,19.482899706857527
2020-04-10,19.513052134534842
2020-04-11,20.173549468105676
2020-04-12,19.715785936353765
2020-04-13,19.675754936604957
2020-04-14,19.753812967626285
2020-04-15,20.14736248003201
2020-04-16,19.36861762056833
2020-04-17,19.686471480255584
2020-04-18,19.580290042681636
2020-04-19,19.44580745572686
2020-04-20,18.66811285281563
2020-04-21,18.77714012951651
2020-04-22,19.230134253035196
2020-04-23,18.67093138884734
2020-04-24,19.413218917304764
2020-04-25,20.43677781772811
2020-04-26,19.90999060837943
2020-04-27,20.30195893933944
2020-04-28,20.75422859238351
2020-04-29,21.213934852729984
2020-04-30,21.276640433646026
2020-05-01,21.433410107707402
2020-05-02,20.199034913273444
2020-05-03,20.422842938748335
2020-05-04,21.421133625850878
2020-05-05,22.40891603108618
2020-05-06,22.263655222630387
2020-05-07,23.05600198099019
2020-05-08,22.54024324461304
2020-05-09,22.26608829740189
2020-05-10,21.684188991136484
2020-05-11,22.333230715520795
2020-05-12,21.215948378715996
2020-05-13,21.474066165043126
2020-05-14,22.966023088571628
2020-05-15,23.08013659087503
2020-05-16,23.38680114178128
2020-05-17,22.70026326662718
2020-05-18,22.313601034583712
2020-05-19,22.08946229897918
2020-05-20,22.710140439873005
2020-05-21,22.838737159454062
2020-05-22,22.444230976088882
2020-05-23,22.82433548828918
2020-05-24,22.382144993182795
2020-05-25,21.511944012967152
2020-05-26,22.85461677479679
2020-05-27,24.009523254890855
2020-05-28,22.59176646152705
2020-05-29,22.719421001279258
2020-05-30,22.342114056103192
2020-05-31,22.71236924077243
2020-06-01,22.23894574546285
2020-06-02,22.504016797857794
2020-06-03,23.557327809285383
2020-06-04,24.014202939203614
2020-06-05,23.324266778441498
2020-06-06,24.84404618753394
2020-06-07,25.210786741559474
2020-06-08,24.777311457835275
2020-06-09,23.735228969777417
2020-06-10,24.59892896940694
2020-06-11,23.469191886363006
2020-06-12,25.549207916999123
2020-06-13,23.634698712803754
2020-06-14,24.270686861373704
2020-06-15,25.068808842358614
2020-06-16,25.865697008166123
2020-06-17,24.945021077717982
2020-06-18,23.795364527069616
2020-06-19,22.779826460557977
2020-06-20,23.673822714349352
2020-06-21,23.77002258261526
2020-06-22,24.20168499246518
2020-06-23,24.390133175951608
2020-06-24,25.291399187281634
2020-06-25,25.532336831262366
2020-06-26,25.57938252958092
2020-06-27,25.690983798109503
2020-06-28,25.42348740568005
2020-06-29,25.47593024962182
2020-06-30,25.131588022105575
2020-07-01,26.40571383668412
2020-07-02,26.157069443000506
2020-07-03,26.049699356466462
2020-07-04,26.644830404333753
2020-07-05,26.138959165420836
2020-07-06,26.31992582637391
2020-07-07,25.26045557216667
2020-07-08,25.849199421866007
2020-07-09,25.922555476201694
2020-07-10,26.520531679909634
2020-07-11,27.183209526399384
2020-07-12,26.676860086455513
2020-07-13,27.493155569455826
2020-07-14,27.103412248423876
2020-07-15,27.2217424771604
2020-07-16,27.034653640185983
2020-07-17,27.362083982148025
2020-07-18,27.263142192054055
2020-07-19,26.8618694759109
2020-07-20,27.8640120801193
2020-07-21,27.322531566350346
2020-07-22,26.88710115091885
2020-07-23,27.03582357169777
2020-07-24,26.70497269857405
2020-07-25,26.98086580933175
2020-07-26,26.979387089543717
2020-07-27,26.21781321936275
2020-07-28,26.776109529404412
2020-07-29,26.640297598306983
2020-07-30,28.428145798409567
2020-07-31,27.20200058509297
2020-08-01,27.574856914814752
2020-08-02,28.243161819315652
2020-08-03,27.597022149749563
2020-08-04,27.054966065360794
2020-08-05,27.402136777038095
2020-08-06,27.010834215493293
2020-08-07,26.852801901604717
2020-08-08,26.861985530537982
2020-08-09,27.767655467854304
2020-08-10,28.489151960777562
2020-08-11,28.381541543747577
2020-08-12,27.931042214311624
2020-08-13,28.063290727963405
2020-08-14,27.054718734016426
2020-08-15,26.439246006919028
2020-08-16,27.17734404410352
2020-08-17,27.28595162077531
2020-08-18,27.292737712344312
2020-08-19,28.171717636485347
2020-08-20,26.809389841008127
2020-08-21,26.52568350109863
2020-08-22,27.584942268660765
2020-08-23,27.84511599294555
2020-08-24,27.07137946463898
2020-08-25,28.25912108633498
2020-08-26,27.31777764787342
2020-08-27,27.643200840444514
2020-08-28,27.242267514380714
2020-08-29,27.33085180002042
2020-08-30,27.124364507332857
2020-08-31,26.44555785020977
2020-09-01,26.070841104093
2020-09-02,25.98838905223286
2020-09-03,26.027365107564012
2020-09-04,26.086791072372716
2020-09-05,25.722708725417053
2020-09-06,25.76883357587578
2020-09-07,25.389337798043947
2020-09-08,25.367952498748984
2020-09-09,26.229718447203503
2020-09-10,25.60108020860117
2020-09-11,25.338585592784653
2020-09-12,25.67482424023102
2020-09-13,25.441723035225117
2020-09-14,25.189256208214694
2020-09-15,24.344097111481553
2020-09-16,25.516623814640024
2020-09-17,25.361041188082645
2020-09-18,25.192196426842806
2020-09-19,25.49076288645858
2020-09-20,25.018849613169756
2020-09-21,24.60338357488137
2020-09-22,24.653146770609137
2020-09-23,25.04624578365765
2020-09-24,24.664970012350633
2020-09-25,24.923308200585314
2020-09-26,24.934971244229864
2020-09-27,24.489455952837176
2020-09-28,24.064815515464463
2020-09-29,23.25502680533306
2020-09-30,24.43659252253783
2020-10-01,24.441660393564852
2020-10-02,25.296535572018172
2020-10-03,23.203757864077968
2020-10-04,23.746082952917057
2020-10-05,23.42183314771299
2020-10-06,24.246839927159712
2020-10-07,24.223403511783733
2020-10-08,23.926451477561884
2020-10-09,23.286748751439088
2020-10-10,23.84274877800057
2020-10-11,23.093261031924687
2020-10-12,23.92029409984785
2020-10-13,22.812338264345506
2020-10-14,22.87121579304168
2020-10-15,22.183646779485223
2020-10-16,22.854218200242265
2020-10-17,23.503580235196207
2020-10-18,22.062126953158703
2020-10-19,22.41189950441994
2020-10-20,21.87228709098773
2020-10-21,21.85330718035138
2020-10-22,20.82169960047589
2020-10-23,22.116711979979772
2020-10-24,22.167098335751305
2020-10-25,22.89653119117571
2020-10-26,22.76828983704424
2020-10-27,21.150984413971905
2020-10-28,20.9019852613453
2020-10-29,21.84703316147915
2020-10-30,21.129408616136722
2020-10-31,22.42875949503488
2020-11-01,22.05829213898104
2020-11-02,21.433978029338245
2020-11-03,21.586130563779047
2020-11-04,22.289034524835355
2020-11-05,20.331658653253022
2020-11-06,20.389721141897088
2020-11-07,20.36807733759561
2020-11-08,21.318184300518798
2020-11-09,21.32721457947751
2020-11-10,21.320211882955203
2020-11-11,20.828716208430208
2020-11-12,21.217645951270146
2020-11-13,20.33832158463208
2020-11-14,20.430159339545842
2020-11-15,19.991475588889493
2020-11-16,20.05588589656817
2020-11-17,19.851282616788247
2020-11-18,20.15479115603412
2020-11-19,19.507397490809495
2020-11-20,20.08426017383768
2020-11-21,20.289052477545226
2020-11-22,19.950643896268
2020-11-23,18.938262219376654
2020-11-24,19.822001313289825
2020-11-25,18.98691657389279
2020-11-26,19.10552827068415
2020-11-27,18.76228884447848
2020-11-28,19.658986840880267
2020-11-29,18.622162082964927
2020-11-30,18.537653955931205
2020-12-01,18.373655126908083
2020-12-02,18.071890168501728
2020-12-03,18.799606891685244
2020-12-04,18.236846462219994
2020-12-05,17.617035896493633
2020-12-06,18.759897890712498
2020-12-07,19.702876241155124
2020-12-08,19.056128682657786
2020-12-09,19.126332511087146
2020-12-10,20.053558509861173
2020-12-11,19.41770902830612
2020-12-12,18.937300124009784
2020-12-13,18.93704030610935
2020-12-14,17.014171859968688
2020-12-15,17.2712758841852
2020-12-16,17.125804423147812
2020-12-17,17.1273600195044
2020-12-18,17.284520142969445
2020-12-19,18.18133825293615
2020-12-20,19.832764609416362
2020-12-21,18.29989753558081
2020-12-22,18.690628308790203
2020-12-23,18.648760525914945
2020-12-24,18.559416813096032
2020-12-25,18.724700350954524
2020-12-26,18.124374061473226
2020-12-27,18.119549797603238
2020-12-28,17.72927589929163
2020-12-29,18.02518202091641
2020-12-30,17.203841033187764
2020-12-31,17.05874623116545
2021-01-01,17.698771846735834
2021-01-02,17.517844694946582
2021-01-03,17.166901631827656
2021-01-04,18.10279421968557
2021-01-05,16.563377874740354
2021-01-06,16.716428763216793
2021-01-07,16.759117073488273
2021-01-08,15.989660562565307
2021-01-09,17.3135324651381
2021-01-10,16.996287539697775
2021-01-11,16.646606412262155
2021-01-12,15.88695128272727
2021-01-13,16.305479380090063
2021-01-14,17.455025266943814
2021-01-15,18.17986738247663
2021-01-16,17.673262375286363
2021-01-17,17.42758453890726
2021-01-18,16.88880308689202
2021-01-19,15.984924798056731
2021-01-20,16.250384674465863
2021-01-21,17.087790286008477
2021-01-22,16.553691164351832
2021-01-23,16.428686998324526
2021-01-24,16.519034075914586
2021-01-25,16.997415670352705
2021-01-26,17.979055037195554
2021-01-27,18.20665169256806
2021-01-28,17.12556095237993
2021-01-29,17.28060427207866
2021-01-30,17.87533444104665
2021-01-31,17.67293891443034
2021-02-01,18.241322354854866
2021-02-02,17.93258081117045
2021-02-03,17.831496111672664
2021-02-04,17.48735407518778
2021-02-05,17.43725934522247
2021-02-06,17.391076976956228
2021-02-07,17.212769300164176
2021-02-08,16.68004936539348
2021-02-09,16.990261618653
2021-02-10,17.05681217372129
2021-02-11,18.13908543075484
2021-02-12,18.589037613014458
2021-02-13,17.472983832961912
2021-02-14,18.172674650408858
2021-02-15,17.359253704558363
2021-02-16,17.561513024434504
2021-02-17,17.75966041339195
2021-02-18,17.303005849372063
2021-02-19,17.69189774253719
2021-02-20,16.869587731781678
2021-02-21,16.957677237380416
2021-02-22,18.383274218267033
2021-02-23,17.25822588940634
2021-02-24,17.897581740214253
2021-02-25,17.197444303536727
2021-02-26,17.616212824714324
2021-02-27,17.816313356660917
2021-02-28,17.531933439754805
2021-03-01,18.718148763260714
2021-03-02,18.631433482447356
2021-03-03,18.67825940779623
2021-03-04,17.89814976527427
2021-03-05,17.66306072869177
2021-03-06,17.19347664014879
2021-03-07,18.493442726349414
2021-03-08,17.98151770268183
2021-03-09,17.223870061837193
2021-03-10,17.792558013809185
2021-03-11,19.45182199353666
2021-03-12,19.447735540718792
2021-03-13,19.357782531725782
2021-03-14,18.47139810386013
2021-03-15,18.752819522724767
2021-03-16,18.57589723244171
2021-03-17,19.869307265608597
2021-03-18,18.676197121998708
2021-03-19,18.0073308479984
2021-03-20,17.164408069391
2021-03-21,17.008717374224013
2021-03-22,16.954937879295507
2021-03-23,17.554213668506243
2021-03-24,18.981111441202664
2021-03-25,18.586851736410395
2021-03-26,18.554990559333937
2021-03-27,18.098786255357872
2021-03-28,17.676778153442783
2021-03-29,17.525303868859112
2021-03-30,19.306329876124032
2021-03-31,18.754401538926896
2021-04-01,19.121811082780077
2021-04-02,18.514927106343112
2021-04-03,18.507250494451252
2021-04-04,17.376633972225576
2021-04-05,17.80718902821815
2021-04-06,18.839677723992455
2021-04-07,18.819159606320913
2021-04-08,19.582760972945035
2021-04-09,19.468726012919916
2021-04-10,19.689952046370838
2021-04-11,19.71520464606571
2021-04-12,20.365160434120416
2021-04-13,19.868194723347823
2021-04-14,19.88974227891997
2021-04-15,19.849873996932317
2021-04-16,20.22401836798665
2021-04-17,19.5767629490412
2021-04-18,19.889878876504582
2021-04-19,19.773299181412295
2021-04-20,19.599734991943624
2021-04-21,18.88371370587373
2021-04-22,18.87491666931527
2021-04-23,19.308578917325267
2021-04-24,18.880910262908788
2021-04-25,19.618477474366845
2021-04-26,20.631630962083985
2021-04-27,20.06573355193104
2021-04-28,20.519329302126074
2021-04-29,20.853681176658036
2021-04-30,21.293954901566917
2021-05-01,21.48809243651607
2021-05-02,21.640043644576192
2021-05-03,20.39517460083053
2021-05-04,20.57979901299675
2021-05-05,21.63966356128454
2021-05-06,22.509498661568596
2021-05-07,22.344803195878107
2021-05-08,23.268569877252567
2021-05-09,22.748011910358215
2021-05-10,22.463413945896352
2021-05-11,21.842412668021105
2021-05-12,22.553138807820456
2021-05-13,21.318045667742254
2021-05-14,21.556887289205267
2021-05-15,23.18047953601377
2021-05-16,23.290020771664036
2021-05-17,23.586474660313538
2021-05-18,22.861065982685982
2021-05-19,22.536311362975802
2021-05-20,22.19457025653373
2021-05-21,22.7961593080045
2021-05-22,23.05655087817915
2021-05-23,22.657598809102332
2021-05-24,23.02758106385084
2021-05-25,22.546566288004705
2021-05-26,21.73827470309349
2021-05-27,22.963300432399535
2021-05-28,24.099026226288373
2021-05-29,22.812926507354465
2021-05-30,22.935953202444587
2021-05-31,22.54830105433959
2021-06-01,22.8053027910447
2021-06-02,22.467667302214505
2021-06-03,22.614775257751873
2021-06-04,23.64857132240337
2021-06-05,24.236758522079814
2021-06-06,23.54184654772294
2021-06-07,25.050937718240757
2021-06-08,25.378264078679532
2021-06-09,25.006097175096414
2021-06-10,23.845768733576936
2021-06-11,24.68970443207565
2021-06-12,23.691068988697804
2021-06-13,25.76594211284707
2021-06-14,23.840624203532766
2021-06-15,24.437126400921823
2021-06-16,25.296534540941472
2021-06-17,25.975203628128494
2021-06-18,25.034837681423063
2021-06-19,24.01640159166297
2021-06-20,22.995880005435062
2021-06-21,23.879262559413185
2021-06-22,23.936201324578754
2021-06-23,24.429398149408115
2021-06-24,24.499892010664034
2021-06-25,25.38174208080816
2021-06-26,25.754176327135845
2021-06-27,25.79650959425199
2021-06-28,25.897756409385458
2021-06-29,25.591240044447588
2021-06-30,25.705434727742027
2021-07-01,25.243349608034954
2021-07-02,26.49823863170979
2021-07-03,26.381234937411918
2021-07-04,26.269259787223405
2021-07-05,26.85410646575023
2021-07-06,26.309248614432498
2021-07-07,26.55196538217942
2021-07-08,25.374695567165396
2021-07-09,25.944117020115954
2021-07-10,26.149003524797198
2021-07-11,26.742244685434077
2021-07-12,27.394493818245394
2021-07-13,26.849004697072623
2021-07-14,27.72689422534297
2021-07-15,27.219197928502503
2021-07-16,27.318060360125187
2021-07-17,27.262332307536173
2021-07-18,27.584875222878445
2021-07-19,27.47537323471681
2021-07-20,27.034853040054394
