fecha,tmed,tmax,tmin,hrMedia
2025-02-12,12.636566666607107,13.23773100097141,9.335443537866908,76.9301383659723
2025-02-13,12.299015982616588,14.797613939146691,8.918731304429894,75.77776111440119
2025-02-14,14.168979745516866,13.52766095772898,9.47343407159751,76.06509064643762
2025-02-15,12.305020667193988,13.620028353869648,10.36803977804571,75.97098656105497
2025-02-16,12.550219524550121,14.455260411237424,9.400150931818011,75.55013110456694
2025-02-17,12.615510338247516,14.82011757950469,9.33736627672049,75.44521958126494
2025-02-18,13.264861204592256,13.206966397683336,9.665772019721532,77.18392623290043
